Name,Passing,Vision,Crossing,Short_Pass,Long_Pass,Curve,Volleys
Ahmed Al Mubarak,52.166666666666664,55.0,52.0,59.0,54.0,52.0,41.0
Hussain Al Shuwaysh,38.666666666666664,34.0,48.0,54.0,38.0,30.0,28.0
Mustafa Malaeka,20.5,30.0,13.0,29.0,17.0,14.0,20.0
Sultan Al Yami,58.666666666666664,60.0,62.0,59.0,58.0,68.0,45.0
Musab Al Otaibi,48.333333333333336,49.0,49.0,66.0,57.0,34.0,35.0
Fahad Al Reshedi,60.166666666666664,57.0,66.0,64.0,60.0,67.0,47.0
Ahmad Mohammed Abbas,53.833333333333336,63.0,56.0,63.0,60.0,43.0,38.0
Alassane N'Diaye,45.166666666666664,52.0,48.0,53.0,29.0,39.0,50.0
Luke Gambin,51.5,55.0,57.0,56.0,56.0,48.0,37.0
Cedric Badjeck,44.0,47.0,39.0,50.0,42.0,40.0,46.0
Kwame Thomas,44.5,44.0,32.0,56.0,46.0,42.0,47.0
Pascal Millien,53.0,60.0,53.0,52.0,50.0,53.0,50.0
Gabriel Somi,47.666666666666664,62.0,58.0,61.0,51.0,31.0,23.0
Luke Byrne,48.333333333333336,45.0,59.0,56.0,51.0,46.0,33.0
Lee Jun Ho,44.0,34.0,62.0,54.0,50.0,42.0,22.0
Park Se Jik,57.5,65.0,60.0,65.0,62.0,52.0,41.0
Mark Ridgers,22.333333333333332,36.0,18.0,24.0,27.0,12.0,17.0
Wesley Jobello,55.0,55.0,55.0,59.0,43.0,54.0,64.0
Semi Ajayi,33.0,30.0,34.0,46.0,38.0,27.0,23.0
Riccardo Ragni,22.166666666666668,20.0,19.0,30.0,28.0,20.0,16.0
Marc Pelosi,55.833333333333336,59.0,49.0,68.0,57.0,58.0,44.0
Ryan Edwards,53.833333333333336,58.0,56.0,62.0,55.0,49.0,43.0
Jordan Roberts,54.0,57.0,56.0,58.0,39.0,62.0,52.0
Gearóid Morrissey,51.666666666666664,55.0,52.0,66.0,62.0,54.0,21.0
Rui Vieira,23.166666666666668,39.0,14.0,31.0,21.0,13.0,21.0
Bradley Diallo,38.5,44.0,54.0,59.0,25.0,26.0,23.0
Dejan Stojanovic,21.166666666666668,27.0,16.0,30.0,18.0,17.0,19.0
Krzysztof Baran,21.833333333333332,32.0,20.0,24.0,22.0,17.0,16.0
Carlos Daniel,48.5,55.0,41.0,54.0,45.0,42.0,54.0
Elfar Freyr Helgason,42.333333333333336,31.0,36.0,53.0,53.0,41.0,40.0
Mikael Mandron,37.0,52.0,29.0,42.0,28.0,36.0,35.0
Jamie Stephens,24.833333333333332,55.0,9.0,35.0,28.0,14.0,8.0
Zander Clark,18.5,32.0,10.0,24.0,19.0,13.0,13.0
Marco Perrotta,29.5,21.0,28.0,44.0,38.0,22.0,24.0
Tom Nichols,46.333333333333336,48.0,41.0,49.0,42.0,42.0,56.0
Hugo Silva,38.666666666666664,35.0,43.0,51.0,40.0,44.0,19.0
Davit Skhirtladze,53.5,62.0,60.0,56.0,49.0,49.0,45.0
Eirik Ulland Andersen,53.333333333333336,43.0,62.0,58.0,56.0,56.0,45.0
Oliver Turton,50.333333333333336,59.0,58.0,65.0,64.0,37.0,19.0
Alex Cairns,12.833333333333334,16.0,12.0,11.0,11.0,14.0,13.0
Alberto Prada,43.833333333333336,50.0,42.0,62.0,52.0,36.0,21.0
Reice Charles-Cook,20.166666666666668,51.0,11.0,16.0,14.0,13.0,16.0
Joe Day,16.833333333333332,38.0,12.0,15.0,14.0,11.0,11.0
Elton Monteiro,39.833333333333336,29.0,33.0,55.0,49.0,40.0,33.0
Elliott Johnson,47.166666666666664,41.0,59.0,56.0,49.0,44.0,34.0
Josh Ruffels,55.333333333333336,60.0,52.0,67.0,63.0,51.0,39.0
Alex Rodman,52.333333333333336,59.0,54.0,54.0,34.0,59.0,54.0
Manuel Pérez,53.833333333333336,41.0,63.0,62.0,60.0,44.0,53.0
Bryan Meredith,22.333333333333332,13.0,18.0,39.0,36.0,16.0,12.0
Billy Clifford,59.5,62.0,61.0,62.0,61.0,60.0,51.0
Blair Adams,47.5,54.0,56.0,45.0,44.0,51.0,35.0
Tom Barkhuizen,46.166666666666664,53.0,44.0,49.0,36.0,53.0,42.0
Aaron McCarey,21.666666666666668,40.0,12.0,25.0,20.0,19.0,14.0
Patrick Hoban,54.833333333333336,57.0,50.0,58.0,53.0,51.0,60.0
Jermaine McGlashan,49.833333333333336,52.0,53.0,53.0,51.0,43.0,47.0
Jerrad Tyson,22.833333333333332,28.0,17.0,29.0,32.0,13.0,18.0
Ramón,41.833333333333336,58.0,53.0,48.0,44.0,24.0,24.0
Tonny Brochmann,53.666666666666664,45.0,65.0,58.0,45.0,62.0,47.0
Jack Redshaw,42.5,47.0,37.0,54.0,18.0,48.0,51.0
Jesse Joronen,16.5,27.0,13.0,21.0,14.0,13.0,11.0
Clévid Dikamona,30.833333333333332,39.0,22.0,48.0,35.0,24.0,17.0
Taylor Regan,40.5,43.0,30.0,44.0,52.0,35.0,39.0
Eli Babalj,42.666666666666664,40.0,33.0,36.0,26.0,62.0,59.0
Kevin Dawson,55.833333333333336,56.0,63.0,63.0,59.0,55.0,39.0
Anthony Flood,45.666666666666664,53.0,36.0,45.0,43.0,42.0,55.0
Mark Cullen,52.0,62.0,49.0,49.0,44.0,48.0,60.0
Hampus Nilsson,21.166666666666668,31.0,19.0,26.0,23.0,16.0,12.0
Craig Clay,50.833333333333336,56.0,50.0,64.0,62.0,24.0,49.0
Tor Øyvind Hovda,54.166666666666664,66.0,53.0,58.0,58.0,51.0,39.0
George Williams,43.333333333333336,42.0,52.0,61.0,60.0,23.0,22.0
Mark Gillespie,12.5,15.0,13.0,12.0,11.0,12.0,12.0
Aslak Falch,22.5,28.0,16.0,35.0,33.0,13.0,10.0
Lennard Adjetey Sowah,56.833333333333336,50.0,63.0,66.0,63.0,46.0,53.0
Jayden Stockley,34.666666666666664,31.0,31.0,46.0,38.0,33.0,29.0
Pavel Komolov,59.333333333333336,48.0,65.0,68.0,64.0,61.0,50.0
Omar Beckles,35.833333333333336,32.0,43.0,53.0,42.0,23.0,22.0
Conor Henderson,60.833333333333336,61.0,64.0,62.0,61.0,64.0,53.0
Kisho Yano,56.0,54.0,61.0,62.0,55.0,52.0,52.0
Mark O'Brien,40.333333333333336,40.0,36.0,51.0,50.0,40.0,25.0
Ján Greguš,56.333333333333336,53.0,57.0,66.0,65.0,66.0,31.0
Kurtis Byrne,57.833333333333336,58.0,57.0,59.0,49.0,55.0,69.0
Benjamin Büchel,18.333333333333332,29.0,11.0,18.0,24.0,17.0,11.0
Ollie Clarke,56.166666666666664,48.0,57.0,65.0,61.0,58.0,48.0
Kevin Fickentscher,21.0,50.0,20.0,13.0,16.0,15.0,12.0
Daniel Kearns,54.333333333333336,53.0,57.0,62.0,53.0,50.0,51.0
Andre Blackman,49.0,49.0,56.0,56.0,54.0,42.0,37.0
Kim Keun Bae,21.666666666666668,32.0,12.0,32.0,33.0,10.0,11.0
Tomohiko Miyazaki,56.5,63.0,75.0,70.0,65.0,35.0,31.0
Shoki Hirai,45.0,43.0,37.0,51.0,34.0,51.0,54.0
Shunsuke Ando,16.666666666666668,13.0,20.0,22.0,12.0,21.0,12.0
Fraser Franks,47.5,45.0,45.0,56.0,55.0,37.0,47.0
Terry Gornell,48.5,51.0,52.0,56.0,48.0,44.0,40.0
Aaron Morris,48.166666666666664,48.0,48.0,61.0,56.0,30.0,46.0
Umut Sözen,53.666666666666664,59.0,52.0,59.0,55.0,67.0,30.0
Davis Curiale,47.166666666666664,50.0,37.0,47.0,32.0,55.0,62.0
Michał Buchalik,27.0,51.0,21.0,35.0,32.0,12.0,11.0
Michal Peškovič,16.833333333333332,10.0,13.0,30.0,20.0,17.0,11.0
Daniel Johansson,47.833333333333336,50.0,44.0,54.0,56.0,40.0,43.0
Amadou Jawo,55.333333333333336,61.0,52.0,62.0,38.0,61.0,58.0
Matt Godden,45.333333333333336,34.0,31.0,54.0,44.0,58.0,51.0
David McAllister,56.833333333333336,60.0,60.0,65.0,61.0,39.0,56.0
Ben Kantarovski,49.666666666666664,58.0,39.0,57.0,56.0,41.0,47.0
Koki Mizuno,57.833333333333336,64.0,55.0,58.0,57.0,65.0,48.0
Bobby Grant,62.0,64.0,63.0,64.0,59.0,65.0,57.0
Matthew Briggs,51.333333333333336,58.0,68.0,64.0,59.0,39.0,20.0
Lorcan Fitzgerald,52.666666666666664,54.0,65.0,58.0,60.0,62.0,17.0
Dean Winnard,40.0,41.0,45.0,47.0,41.0,43.0,23.0
Adam McGurk,55.333333333333336,47.0,63.0,57.0,63.0,48.0,54.0
Milan Gajić,62.0,62.0,60.0,69.0,67.0,59.0,55.0
Robbie Weir,56.166666666666664,54.0,58.0,66.0,62.0,44.0,53.0
Vinny Faherty,44.833333333333336,53.0,35.0,41.0,22.0,60.0,58.0
Graham Burke,63.166666666666664,66.0,57.0,62.0,60.0,68.0,66.0
Jimmy Smith,58.166666666666664,55.0,60.0,62.0,59.0,56.0,57.0
Kelvin Etuhu,55.333333333333336,65.0,62.0,61.0,62.0,35.0,47.0
Artur Krysiak,20.166666666666668,18.0,12.0,34.0,25.0,20.0,12.0
Sean McAllister,53.333333333333336,59.0,48.0,67.0,54.0,50.0,42.0
Marcelinho,51.666666666666664,42.0,53.0,65.0,49.0,55.0,46.0
Stefan Larsson,53.833333333333336,56.0,58.0,55.0,54.0,57.0,43.0
Ben Kennedy,22.0,31.0,15.0,24.0,30.0,20.0,12.0
Fahad Al Shammari,22.5,51.0,17.0,22.0,18.0,14.0,13.0
Lenell John-Lewis,42.5,36.0,46.0,58.0,44.0,24.0,47.0
Joe Thompson,51.333333333333336,50.0,60.0,57.0,49.0,55.0,37.0
Romuald Boco,54.833333333333336,59.0,59.0,60.0,57.0,49.0,45.0
Marco van Duin,17.0,35.0,11.0,15.0,13.0,13.0,15.0
Nicolaj Agger,46.666666666666664,55.0,32.0,44.0,36.0,52.0,61.0
Anders Randrup,49.166666666666664,46.0,57.0,54.0,55.0,48.0,35.0
Horacio Ramírez,23.166666666666668,31.0,23.0,23.0,23.0,20.0,19.0
Riccardo Nardini,56.666666666666664,51.0,65.0,61.0,55.0,58.0,50.0
Theo Robinson,48.333333333333336,56.0,41.0,60.0,35.0,33.0,65.0
Connor Smith,58.5,60.0,62.0,60.0,57.0,64.0,48.0
Jeppe Brandrup,50.833333333333336,43.0,63.0,60.0,64.0,34.0,41.0
Xavier Tomas,36.0,37.0,35.0,50.0,39.0,32.0,23.0
Stefan Batan,57.333333333333336,51.0,62.0,61.0,60.0,63.0,47.0
Derrick Etienne Jr.,53.5,54.0,50.0,58.0,49.0,52.0,58.0
Derek Pender,49.833333333333336,55.0,56.0,59.0,56.0,28.0,45.0
Maciej Szmatiuk,42.0,43.0,40.0,52.0,44.0,30.0,43.0
Stefan Rodevåg,54.166666666666664,58.0,50.0,57.0,44.0,48.0,68.0
Fatih Atik,58.666666666666664,58.0,60.0,66.0,62.0,57.0,49.0
Shane Supple,26.333333333333332,50.0,13.0,37.0,16.0,32.0,10.0
Thomas Christensen,35.166666666666664,45.0,31.0,32.0,48.0,23.0,32.0
David Mendes da Silva,61.166666666666664,63.0,62.0,65.0,64.0,60.0,53.0
Michael Nelson,35.5,42.0,31.0,37.0,37.0,35.0,31.0
Zbigniew Małkowski,21.333333333333332,21.0,12.0,35.0,34.0,13.0,13.0
Matt Harrold,47.333333333333336,59.0,51.0,51.0,31.0,43.0,49.0
Gary McSheffrey,62.0,59.0,67.0,58.0,53.0,70.0,65.0
Landry Bonnefoi,16.833333333333332,17.0,12.0,29.0,23.0,10.0,10.0
Casper Ankergren,21.666666666666668,34.0,17.0,24.0,28.0,14.0,13.0
Jermaine Easter,53.5,54.0,58.0,59.0,44.0,59.0,47.0
Marcus Tudgay,57.666666666666664,58.0,55.0,59.0,56.0,56.0,62.0
Billy Paynter,55.666666666666664,59.0,53.0,57.0,55.0,47.0,63.0
Joe Murphy,26.0,46.0,11.0,33.0,35.0,18.0,13.0
Jonas Johansen,51.5,66.0,46.0,56.0,53.0,46.0,42.0
Jamie McGuire,49.333333333333336,53.0,50.0,57.0,52.0,33.0,51.0
Raffaele Cretaro,53.0,52.0,51.0,57.0,51.0,50.0,57.0
Craig Disley,56.166666666666664,59.0,53.0,64.0,61.0,51.0,49.0
Ritchie Humphreys,64.5,63.0,68.0,61.0,65.0,67.0,63.0
Glenn Morris,20.333333333333332,18.0,20.0,29.0,30.0,13.0,12.0
Alan Smith,59.333333333333336,68.0,57.0,63.0,59.0,55.0,54.0
Chris Porter,50.666666666666664,50.0,41.0,58.0,52.0,46.0,57.0
Jeffrey Leiwakabessy,59.333333333333336,63.0,70.0,63.0,56.0,57.0,47.0
Matt Oakley,55.166666666666664,69.0,41.0,66.0,62.0,41.0,52.0
Nicolás Bazzana,31.333333333333332,31.0,30.0,34.0,33.0,33.0,27.0
Uriel Antuna,53.5,49.0,62.0,61.0,47.0,54.0,48.0
Kevin Danso,35.333333333333336,29.0,37.0,43.0,42.0,33.0,28.0
Kim Han Gil,45.0,53.0,57.0,48.0,31.0,38.0,43.0
Paulo Alves,57.666666666666664,62.0,52.0,62.0,63.0,56.0,51.0
Ilya Zhigulev,54.0,50.0,48.0,68.0,65.0,45.0,48.0
Itsuki Oda,36.5,29.0,38.0,58.0,51.0,21.0,22.0
Quique Cebriá,19.0,35.0,11.0,24.0,27.0,11.0,6.0
Matthias Verreth,54.666666666666664,57.0,54.0,56.0,46.0,57.0,58.0
Saturday Erimuya,32.666666666666664,33.0,31.0,37.0,34.0,33.0,28.0
Adam Najem,53.5,53.0,53.0,63.0,59.0,52.0,41.0
Matija Špičić,47.5,37.0,58.0,55.0,49.0,44.0,42.0
Edgardo Rito,34.166666666666664,37.0,55.0,42.0,21.0,26.0,24.0
Edwin Peraza,31.833333333333332,32.0,29.0,47.0,33.0,21.0,29.0
Arne Maier,53.5,65.0,50.0,65.0,57.0,45.0,39.0
Marco Friedl,42.333333333333336,46.0,59.0,41.0,34.0,37.0,37.0
Daniel Schmidt,19.166666666666668,33.0,13.0,27.0,23.0,10.0,9.0
Andrej Kotnik,60.5,63.0,57.0,65.0,61.0,64.0,53.0
Marios Siabanis,22.166666666666668,53.0,14.0,27.0,20.0,10.0,9.0
Rodrigo,43.166666666666664,45.0,49.0,50.0,45.0,40.0,30.0
Gastón Togni,53.333333333333336,54.0,63.0,54.0,49.0,49.0,51.0
Dennis Johnsen,50.333333333333336,50.0,62.0,48.0,45.0,46.0,51.0
Dennis Lippert,43.0,36.0,62.0,55.0,33.0,49.0,23.0
Abdelhamid Sabiri,48.833333333333336,50.0,54.0,45.0,47.0,56.0,41.0
Tony Figueroa,53.5,45.0,60.0,67.0,43.0,50.0,56.0
Aliko Bala,47.0,42.0,61.0,46.0,48.0,41.0,44.0
Nikita Gvineyskiy,54.333333333333336,52.0,44.0,72.0,68.0,43.0,47.0
Jonathan Acosta,55.666666666666664,63.0,44.0,63.0,59.0,55.0,50.0
Takuo Okubo,18.666666666666668,44.0,12.0,21.0,18.0,13.0,4.0
Manuel De Luca,47.166666666666664,46.0,35.0,58.0,35.0,52.0,57.0
Bryan Passi,51.5,45.0,59.0,69.0,62.0,40.0,34.0
Carlinhos,49.666666666666664,58.0,34.0,55.0,40.0,49.0,62.0
Thibaud Verlinden,55.333333333333336,58.0,61.0,54.0,51.0,55.0,53.0
Roman Macek,61.0,63.0,63.0,66.0,56.0,63.0,55.0
Julian Calor,56.333333333333336,52.0,53.0,64.0,62.0,54.0,53.0
Brian Wright,37.666666666666664,41.0,29.0,37.0,27.0,39.0,53.0
Brandon Aubrey,38.5,38.0,37.0,48.0,41.0,38.0,29.0
Chris Odoi-Atsem,47.5,35.0,56.0,58.0,53.0,47.0,36.0
Eric Klenofsky,26.833333333333332,73.0,14.0,28.0,16.0,14.0,16.0
Giovanni Terrani,51.166666666666664,55.0,58.0,53.0,52.0,41.0,48.0
Cherif Ndiaye,43.0,45.0,48.0,53.0,28.0,41.0,43.0
Ro-Shaun Williams,34.0,31.0,32.0,39.0,30.0,35.0,37.0
Latif Blessing,46.333333333333336,49.0,40.0,51.0,42.0,43.0,53.0
Manuel Bustos,45.5,49.0,37.0,54.0,34.0,46.0,53.0
Youssef Maziz,55.5,60.0,54.0,57.0,52.0,57.0,53.0
Tommaso Costantini,51.166666666666664,48.0,59.0,50.0,41.0,53.0,56.0
Jang Cheol Yong,57.5,60.0,66.0,57.0,58.0,64.0,40.0
Jang Seong Jae,58.833333333333336,60.0,59.0,65.0,60.0,58.0,51.0
Oleg Kudryk,15.833333333333334,26.0,11.0,21.0,16.0,12.0,9.0
Roberto Alvarado,61.5,66.0,50.0,76.0,64.0,60.0,53.0
Juan Ignacio Mare,41.666666666666664,47.0,27.0,52.0,34.0,34.0,56.0
Yusuf Çelik,31.166666666666668,31.0,26.0,38.0,34.0,28.0,30.0
Fousseni Diabaté,50.166666666666664,56.0,63.0,48.0,36.0,42.0,56.0
Alexandr Sobolev,42.666666666666664,49.0,31.0,55.0,28.0,39.0,54.0
Andrew Jung,37.666666666666664,43.0,27.0,53.0,23.0,28.0,52.0
Martin Terrier,50.0,51.0,52.0,46.0,45.0,50.0,56.0
Ahmet Eyüp Türkaslan,17.5,38.0,12.0,19.0,15.0,14.0,7.0
Walter Viitala,18.666666666666668,29.0,10.0,28.0,20.0,14.0,11.0
Luis Muñoz,30.833333333333332,31.0,26.0,52.0,27.0,23.0,26.0
Marc Carbó,47.5,57.0,42.0,64.0,57.0,35.0,30.0
Gabriel Rojas,54.333333333333336,55.0,60.0,55.0,50.0,56.0,50.0
Juan Bauza,51.0,55.0,45.0,56.0,54.0,48.0,48.0
Christopher Opéri,53.333333333333336,57.0,58.0,58.0,51.0,45.0,51.0
Terry Osei-Berkoe,56.0,43.0,66.0,65.0,61.0,53.0,48.0
Dimitar Pirgov,24.833333333333332,26.0,23.0,32.0,22.0,26.0,20.0
Owen Wijndal,47.5,52.0,58.0,59.0,47.0,41.0,28.0
Viti,33.0,49.0,30.0,34.0,31.0,24.0,30.0
Mahlatse Makudubela,52.5,42.0,68.0,60.0,56.0,44.0,45.0
Robert Glatzel,38.166666666666664,43.0,30.0,42.0,26.0,30.0,58.0
Yves Bissouma,52.833333333333336,58.0,51.0,68.0,62.0,43.0,35.0
Libor Hrdlička,24.0,36.0,9.0,44.0,36.0,11.0,8.0
Moussa Seydi,49.833333333333336,44.0,50.0,54.0,47.0,52.0,52.0
Lassana Faye,43.833333333333336,33.0,55.0,57.0,53.0,34.0,31.0
Achileas Poungouras,39.0,42.0,31.0,46.0,44.0,30.0,41.0
Mohamed Konaté,43.5,47.0,31.0,51.0,42.0,40.0,50.0
William Tchuameni,41.0,54.0,29.0,54.0,28.0,32.0,49.0
Zakaria Sanogo,50.5,51.0,57.0,53.0,50.0,48.0,44.0
Valentin Cojocaru,24.333333333333332,51.0,12.0,25.0,28.0,12.0,18.0
Arnaut Groeneveld,56.333333333333336,56.0,57.0,59.0,48.0,63.0,55.0
João Basso,49.666666666666664,40.0,49.0,66.0,64.0,39.0,40.0
Javier Fernández,51.666666666666664,58.0,45.0,61.0,52.0,48.0,46.0
Thembela Sikhakhane,42.833333333333336,38.0,45.0,61.0,59.0,26.0,28.0
Alexandre Lavenant,39.0,28.0,32.0,59.0,46.0,28.0,41.0
Dmitriy Vorobyev,44.166666666666664,54.0,41.0,49.0,39.0,42.0,40.0
Vanderlei Dimao,41.5,35.0,33.0,47.0,41.0,42.0,51.0
Helder Cuinha,44.833333333333336,49.0,44.0,47.0,38.0,43.0,48.0
Madrigal,57.666666666666664,56.0,52.0,72.0,70.0,49.0,47.0
Dani Cárdenas,17.333333333333332,30.0,10.0,23.0,22.0,11.0,8.0
Gorka Alegría,22.166666666666668,45.0,10.0,29.0,20.0,21.0,8.0
Javi Díaz,23.333333333333332,44.0,13.0,28.0,27.0,20.0,8.0
Cristian Ramírez,58.833333333333336,66.0,58.0,64.0,60.0,59.0,46.0
Kaiser,38.333333333333336,38.0,37.0,50.0,42.0,34.0,29.0
Kadem Yaşar,16.0,25.0,11.0,22.0,21.0,12.0,5.0
Gökay Güney,51.333333333333336,47.0,42.0,72.0,59.0,43.0,45.0
Facundo Barceló,42.833333333333336,45.0,39.0,47.0,35.0,41.0,50.0
Gastón Gómez,18.333333333333332,29.0,13.0,24.0,22.0,13.0,9.0
Valerio Mantovani,32.166666666666664,29.0,25.0,52.0,31.0,28.0,28.0
Tiago André,44.0,37.0,57.0,60.0,34.0,45.0,31.0
Alessandro Confente,21.333333333333332,34.0,12.0,26.0,25.0,16.0,15.0
Fabio De Paoli,58.833333333333336,54.0,65.0,56.0,58.0,72.0,48.0
Daniel Garro,57.0,50.0,68.0,64.0,60.0,46.0,54.0
Abdoulaye Sissako,50.5,48.0,42.0,65.0,59.0,50.0,39.0
Jorge Alberto Durán,36.333333333333336,31.0,27.0,51.0,47.0,30.0,32.0
Alexis Mané,49.166666666666664,40.0,43.0,67.0,64.0,44.0,37.0
Dylan George,49.333333333333336,50.0,60.0,52.0,40.0,45.0,49.0
Bandar Al Mutairi,45.0,43.0,60.0,53.0,37.0,57.0,20.0
Nayef Essa Al Dhafeeri,45.166666666666664,46.0,46.0,59.0,55.0,36.0,29.0
Guram Adzhoev,42.666666666666664,45.0,38.0,48.0,33.0,44.0,48.0
Mounir Chouiar,57.166666666666664,60.0,55.0,60.0,58.0,57.0,53.0
Jorge Faúndez,45.166666666666664,40.0,61.0,48.0,46.0,52.0,24.0
Gabriele Rolando,48.666666666666664,45.0,59.0,60.0,55.0,38.0,35.0
Diego Ferraresso,44.0,47.0,45.0,61.0,54.0,25.0,32.0
Ricardo Peña,36.166666666666664,36.0,58.0,34.0,26.0,36.0,27.0
Emanuele Ndoj,52.333333333333336,51.0,45.0,67.0,63.0,45.0,43.0
Sergiy Pogorilyi,17.0,32.0,11.0,24.0,16.0,13.0,6.0
Sebastien Amoros,58.166666666666664,63.0,57.0,63.0,61.0,59.0,46.0
Reuven Niemeijer,52.5,53.0,51.0,67.0,61.0,42.0,41.0
Holly Tshimanga,48.5,56.0,56.0,48.0,41.0,46.0,44.0
Fabian Nuñez,53.0,53.0,48.0,52.0,49.0,67.0,49.0
Christian Vaquero,34.833333333333336,40.0,25.0,37.0,29.0,32.0,46.0
Yeerjieti Yeerzati,19.666666666666668,53.0,11.0,22.0,15.0,10.0,7.0
Giovanni Crociata,57.833333333333336,56.0,60.0,60.0,54.0,61.0,56.0
Bright Gyamfi,43.0,39.0,46.0,41.0,38.0,40.0,54.0
Hassan Jamal Al Habib,52.666666666666664,55.0,43.0,63.0,58.0,53.0,44.0
Josh Maja,52.166666666666664,52.0,43.0,54.0,49.0,61.0,54.0
Mohamed Haddachi,49.0,44.0,63.0,60.0,50.0,45.0,32.0
Trevor David,39.333333333333336,33.0,49.0,55.0,34.0,34.0,31.0
César Assia,47.166666666666664,60.0,42.0,61.0,55.0,38.0,27.0
Petar Zivkov,51.333333333333336,45.0,61.0,60.0,53.0,46.0,43.0
Daniele Cardelli,22.833333333333332,60.0,11.0,28.0,20.0,12.0,6.0
Przemysław Szarek,38.166666666666664,33.0,32.0,57.0,49.0,33.0,25.0
Arthur Yannick Gomis,46.166666666666664,40.0,46.0,48.0,37.0,52.0,54.0
Jakub Arak,46.666666666666664,53.0,34.0,64.0,54.0,32.0,43.0
Ruben de Jager,47.166666666666664,50.0,42.0,55.0,45.0,43.0,48.0
Amara Condé,56.166666666666664,57.0,55.0,66.0,63.0,57.0,39.0
Marius Funk,15.166666666666666,28.0,9.0,20.0,17.0,10.0,7.0
Bernard Tekpetey,54.333333333333336,51.0,56.0,62.0,52.0,48.0,57.0
Stephane Omeonga,50.333333333333336,62.0,44.0,65.0,61.0,38.0,32.0
Timo Hübers,47.5,53.0,40.0,61.0,58.0,38.0,35.0
Kristian Dirks Riis,43.333333333333336,33.0,40.0,56.0,53.0,43.0,35.0
Joaquin Aros,37.833333333333336,44.0,36.0,37.0,38.0,37.0,35.0
Sebastian Diaz,52.0,51.0,43.0,66.0,60.0,48.0,44.0
Jaime Soto,42.166666666666664,42.0,55.0,52.0,36.0,35.0,33.0
Ivo Chaves,42.333333333333336,38.0,52.0,44.0,40.0,39.0,41.0
Yusuf Fırat Kaplan,48.666666666666664,60.0,38.0,63.0,52.0,40.0,39.0
Ahmet Bahçıvan,50.166666666666664,42.0,43.0,67.0,59.0,44.0,46.0
Shaun Pearson,35.0,34.0,31.0,53.0,40.0,26.0,26.0
Obed Malolo,50.833333333333336,57.0,39.0,61.0,57.0,43.0,48.0
Sergey Podoksenov,55.166666666666664,55.0,57.0,63.0,57.0,47.0,52.0
Georgi Kostadinov,47.833333333333336,48.0,43.0,67.0,65.0,36.0,28.0
Sergi Álamo,42.666666666666664,42.0,47.0,53.0,42.0,39.0,33.0
Keanu Staude,52.166666666666664,53.0,51.0,65.0,49.0,50.0,45.0
José Valdez,47.5,49.0,35.0,49.0,40.0,55.0,57.0
Fabio Della Giovanna,36.166666666666664,39.0,31.0,43.0,35.0,37.0,32.0
Issam Ben Khemis,58.666666666666664,62.0,65.0,62.0,61.0,51.0,51.0
Bradley Mazikou,43.0,38.0,64.0,51.0,44.0,30.0,31.0
Doğukan Sinik,57.166666666666664,62.0,47.0,70.0,60.0,58.0,46.0
Rodrigo Córdoba,55.666666666666664,59.0,51.0,65.0,62.0,49.0,48.0
Wilson Sosán,56.333333333333336,59.0,61.0,64.0,42.0,56.0,56.0
Nazario Chalves,55.0,49.0,62.0,64.0,59.0,47.0,49.0
Tomás Sandoval,40.166666666666664,34.0,30.0,55.0,38.0,38.0,46.0
Namakoro Diallo,44.166666666666664,45.0,50.0,50.0,37.0,47.0,36.0
Alexandre Leroyer,44.5,49.0,57.0,50.0,41.0,39.0,31.0
Simone Palombi,53.333333333333336,56.0,58.0,56.0,57.0,47.0,46.0
Aaron Dhondt,48.5,52.0,45.0,56.0,35.0,47.0,56.0
Ben Brereton,40.166666666666664,38.0,28.0,42.0,31.0,42.0,60.0
Jeff Callebaut,62.333333333333336,60.0,60.0,66.0,64.0,61.0,63.0
Jean-Yves Tabla,50.5,55.0,50.0,55.0,40.0,39.0,64.0
Thomas Oude Kotte,55.166666666666664,59.0,33.0,66.0,69.0,68.0,36.0
Luca Germoni,44.333333333333336,35.0,59.0,58.0,53.0,34.0,27.0
Aïssa Bilal Laïdouni,42.833333333333336,44.0,54.0,51.0,40.0,35.0,33.0
Jaume Valens,25.166666666666668,54.0,20.0,20.0,28.0,20.0,9.0
Ricky Alonso,36.0,38.0,44.0,33.0,38.0,23.0,40.0
Anton Nedyalkov,53.333333333333336,37.0,64.0,62.0,55.0,48.0,54.0
Joël Abu Hanna,37.833333333333336,35.0,44.0,49.0,47.0,28.0,24.0
Vincent Dorel,18.166666666666668,32.0,10.0,24.0,24.0,13.0,6.0
Luis Sinisterra,49.5,55.0,32.0,57.0,52.0,58.0,43.0
Robin Le Normand,36.333333333333336,31.0,22.0,60.0,52.0,29.0,24.0
Erik Næsbak Brenden,50.0,49.0,60.0,56.0,47.0,43.0,45.0
Hong Joon Ho,38.166666666666664,31.0,44.0,52.0,50.0,25.0,27.0
Jeong Dong Yun,48.5,44.0,63.0,60.0,57.0,44.0,23.0
Shannon Gomez,46.0,41.0,51.0,52.0,41.0,52.0,39.0
Thomas Kok,56.833333333333336,56.0,47.0,69.0,65.0,52.0,52.0
Xaver Schlager,51.0,57.0,45.0,60.0,55.0,47.0,42.0
Tsuyoshi Shimamura,37.333333333333336,28.0,34.0,52.0,59.0,27.0,24.0
Ko Itakura,31.833333333333332,27.0,24.0,48.0,45.0,23.0,24.0
