Name,Defending,Sliding_Tackle,Standing_Tackle,Interceptions
Hansel Zapata,35.666666666666664,35,31,41
Jairo Molina,22.666666666666668,23,22,23
Lucas Carrizo,62.0,65,64,57
Petar Golubović,58.0,60,59,55
Emmanuel Besea,45.0,35,45,55
Yu Cheong Yun,60.333333333333336,59,63,59
Carlos Mosquera,46.0,41,48,49
Ronald Mukiibi,56.666666666666664,56,55,59
Wilfrido de la Rosa,16.0,13,16,19
Samuel Mensiro,55.333333333333336,56,54,56
Jorge Araya,51.666666666666664,50,53,52
Eoghan O'Connell,59.333333333333336,61,62,55
Harry Kyprianou,54.0,60,60,42
Asger Sørensen,57.0,56,58,57
Garrido,63.333333333333336,64,70,56
Osarenren Okungbowa,60.0,61,57,62
Zlatan Krizanović,17.666666666666668,18,18,17
Anthony Mandrea,19.666666666666668,21,19,19
Juan José Narváez,17.333333333333332,19,21,12
Harry Wilson,31.333333333333332,36,37,21
Hamish Watson,21.333333333333332,21,19,24
Nick Borgman,20.333333333333332,21,15,25
Filippo Costa,57.0,58,59,54
Mansour Ibrahim Hamzi,14.333333333333334,14,13,16
Sammie Szmodics,42.333333333333336,40,48,39
Harrison McGahey,59.666666666666664,58,64,57
Mohammed Al Wakid,17.666666666666668,18,16,19
Michael Duckworth,59.666666666666664,68,61,50
Berk İsmail Ünsal,15.0,17,14,14
Filippo Lora,35.333333333333336,41,29,36
Kamil Dankowski,56.666666666666664,57,60,53
Alhaji Gero,16.333333333333332,12,18,19
Ryan Fulton,13.666666666666666,14,15,12
Ousman Mannéh,27.333333333333332,23,31,28
Ryan Bird,20.0,20,24,16
Yuzo Kurihara,59.666666666666664,64,65,50
Samy Bourard,16.333333333333332,14,16,19
Galván,20.0,20,14,26
Max Müller,59.0,59,62,56
Mariano Almandoz,57.333333333333336,61,59,52
Bradley Fewster,20.666666666666668,18,22,22
Courtney Duffus,23.333333333333332,24,24,22
Najib Gandi,29.333333333333332,33,33,22
Juwon Oshaniwa,52.0,54,54,48
Alex Bray,29.666666666666668,30,28,31
Liam Shephard,60.0,62,65,53
Michael Neill,57.333333333333336,56,60,56
Joni Kauko,65.0,62,67,66
Marc Klok,57.0,53,62,56
Wálter Veizaga,58.0,54,54,66
Luke O'Nien,49.333333333333336,57,59,32
Jonas Thorsen,60.666666666666664,63,64,55
Vyacheslav Zinkov,58.333333333333336,59,60,56
Filip Sachpekidis,31.0,31,34,28
Chris Philipps,63.333333333333336,61,68,61
Gonzalo Yordan,15.0,14,12,19
Jimmy Cisterna,59.0,60,59,58
Ángel Muñoz,47.333333333333336,40,48,54
Álex Portillo,63.333333333333336,67,61,62
Scott Tanser,56.333333333333336,58,56,55
Jake Hessenthaler,53.0,49,53,57
Ariel Martínez,40.333333333333336,43,36,42
Abdullah Al Arraf,19.0,15,18,24
Abdullah Madu,56.666666666666664,50,62,58
Marcin Flis,62.666666666666664,60,63,65
Thomas Lehne Olsen,22.0,26,28,12
Sean Goss,41.333333333333336,53,42,29
Joe Rothwell,49.0,48,52,47
Donald Love,59.333333333333336,60,56,62
Jesse Starkey,45.666666666666664,49,47,41
Macauley Bonne,13.0,12,13,14
Maxime Crépeau,18.666666666666668,17,17,22
Stéphan Raheriharimanana,59.666666666666664,67,60,52
Brad Walker,55.666666666666664,56,53,58
Niclas Vemmelund,58.0,59,58,57
Im Seong Teak,34.333333333333336,39,35,29
Ibrahima Diédhiou,56.333333333333336,56,60,53
Ntuthuko Radebe,57.333333333333336,60,57,55
Jeong Jae Yong,56.0,55,56,57
Ahmed Mohammed Krenshi,39.0,32,35,50
Giorgio Rasulo,37.666666666666664,34,41,38
Jordan Jones,34.666666666666664,39,36,29
Diego De Girolamo,26.0,29,28,21
Murad Al Rashdi,53.666666666666664,52,53,56
Kim Young Chan,55.333333333333336,56,60,50
Hendrik Hansen,59.333333333333336,60,65,53
Dylan Connolly,21.0,20,19,24
Haris Tabakovic,18.333333333333332,17,18,20
Sean Hoare,60.0,61,62,57
Dominic Gape,61.666666666666664,62,63,60
Patryk Stępiński,58.333333333333336,61,62,52
Nicola Lancini,56.333333333333336,56,60,53
Jack Whatmough,58.666666666666664,58,65,53
Marcus Fraser,65.66666666666667,72,63,62
Enock Kwakwa,54.0,48,55,59
Tony Dingwall,51.0,50,53,50
Hadi Yahya,60.666666666666664,59,61,62
Abdullah Al Dawsari,62.333333333333336,63,65,59
Dramane Konate,58.0,60,55,59
Dennis Olsson,58.333333333333336,59,59,57
Mohammed Salem,64.0,69,67,56
Basim Al Baqi,17.0,16,14,21
Andreas Hirzel,15.0,14,11,20
Vitaliy Gudiev,18.0,19,16,19
Craig Roddan,57.666666666666664,55,56,62
Maher Othman,53.666666666666664,51,57,53
Pablo González,61.0,60,62,61
Elliot Lee,15.0,13,17,15
Jacob Pepper,61.0,57,62,64
Yahya Kaabi,56.666666666666664,59,57,54
Gabriel Lüchinger,44.333333333333336,39,50,44
Ibrahim Zaid,16.666666666666668,12,19,19
Youssouf M'Changama,48.666666666666664,46,50,50
Mitchell Rose,59.666666666666664,58,59,62
Garry Buckley,54.333333333333336,53,57,53
David Henen,19.666666666666668,12,19,28
Mathias Dyngeland,16.666666666666668,16,17,17
Martin Harrer,26.0,30,28,20
John Mountney,53.333333333333336,52,54,54
Gavan Holohan,55.666666666666664,56,57,54
Timothée Dieng,59.666666666666664,68,58,53
Luca Crescenzi,60.666666666666664,64,64,54
Charles Dunne,57.333333333333336,62,58,52
Steven Hewitt,53.0,56,58,45
Johnny Goddard,39.0,52,39,26
Aaron Phillips,58.333333333333336,70,62,43
Adi Yussuf,16.333333333333332,14,16,19
Sillero,16.333333333333332,14,14,21
Paddy Barrett,57.333333333333336,58,59,55
Nicolaj Ritter,56.0,61,60,47
Bror Blume,44.333333333333336,45,50,38
Sacha Petshi,60.0,55,63,62
Barry McNamee,55.666666666666664,54,56,57
Anton Forrester,17.333333333333332,13,16,23
Matthew Dolan,46.333333333333336,42,54,43
Anıl Koç,24.0,21,24,27
Nana Welbeck,55.333333333333336,55,61,50
Yann Songo'o,60.0,57,61,62
Yang Han Been,19.333333333333332,19,13,26
Yoon Dong Min,33.333333333333336,34,35,31
Shkodran Maholli,17.333333333333332,17,15,20
Chris Kettings,10.0,11,11,8
Steven Beattie,50.0,53,54,43
Jordan Slew,23.0,22,22,25
Akwasi Asante,24.333333333333332,20,24,29
Nikola Jakimovski,21.333333333333332,22,13,29
Aykut Özer,16.666666666666668,12,14,24
Ben Heneghan,58.0,63,59,52
Lee Lucas,55.666666666666664,59,58,50
Christopher Routis,59.333333333333336,58,64,56
Harry Pell,54.0,53,59,50
Richárd Magyar,58.0,57,61,56
Zaurbek Pliev,61.0,63,64,56
Sean Houston,52.0,51,54,51
Ciaran Kilduff,18.666666666666668,17,20,19
Ryan Brennan,56.333333333333336,56,57,56
Tom Miller,59.0,59,60,58
Raphael Spiegel,16.333333333333332,15,11,23
David Oberhauser,16.666666666666668,12,13,25
Ryan Bowman,20.666666666666668,22,25,15
Josh Parker,31.333333333333332,28,29,37
Mathias Wichmann,58.666666666666664,57,59,60
Mansour Yahya Al Najei,16.0,14,18,16
Nicolas Gétaz,52.333333333333336,54,50,53
Thomas Konrad,57.666666666666664,51,62,60
Josh Payne,53.333333333333336,54,51,55
Yoshizumi Ogawa,34.0,38,34,30
Takuya Nozawa,37.333333333333336,31,37,44
David Cornell,15.333333333333334,17,12,17
Dejan Sorgić,29.0,27,38,22
Mark Byrne,53.0,53,52,54
Jamie Devitt,33.666666666666664,31,39,31
Lewis Young,56.0,55,56,57
Tommi Vaiho,16.333333333333332,14,14,21
Billy Bingham,49.0,48,53,46
Łukasz Tymiński,59.0,55,56,66
Labinot Haliti,36.666666666666664,35,42,33
Gerard Doherty,16.666666666666668,9,19,22
Carl Magnay,58.666666666666664,66,68,42
Jason Hoffman,57.333333333333336,55,60,57
Adam Yates,58.0,58,59,57
Andrew Redmayne,15.333333333333334,12,15,19
Diego Mejía,60.666666666666664,60,58,64
Erik Dahlin,17.333333333333332,14,14,24
Ger O'Brien,57.333333333333336,58,59,55
Derek Foran,59.0,59,60,58
Alexandre Bouchard,15.0,5,15,25
Romain Armand,20.333333333333332,13,17,31
Tando Velaphi,16.0,15,14,19
Ryan Griffiths,26.666666666666668,16,19,45
Sho Ito,15.666666666666666,14,12,21
Davide Raffaello,47.666666666666664,46,53,44
Sean Rigg,29.666666666666668,20,20,49
Tibor Joza,60.333333333333336,59,60,62
Luke Joyce,59.333333333333336,55,60,63
Paul Bignot,56.333333333333336,56,63,50
Nicky Deverdics,37.666666666666664,33,35,45
Fulvio Sulmoni,59.0,57,63,57
Craig Reid,31.333333333333332,31,33,30
Billy Dennehy,22.333333333333332,19,20,28
Eddie Nolan,57.333333333333336,58,58,56
Gavin Peers,55.333333333333336,55,56,55
Przemysław Pitry,44.0,48,52,32
Steven Schumacher,47.666666666666664,39,56,48
Patrik Haginge,61.666666666666664,64,59,62
Zesh Rehman,57.666666666666664,57,63,53
Danny Pugh,60.0,58,61,61
Garry Thompson,35.333333333333336,26,47,33
Dmitriy Kudryashov,48.333333333333336,39,59,47
Ivan Ershov,66.66666666666667,69,73,58
Manolo Martínez,58.666666666666664,53,61,62
Richard Duffy,56.333333333333336,56,57,56
Peter Cherrie,15.666666666666666,16,15,16
Markus Böcskör,10.0,9,8,13
Arron Davies,55.0,53,59,53
Aurélien Faivre,72.0,69,74,73
Scott Shearer,13.0,11,11,17
Paul Rachubka,15.333333333333334,13,13,20
Matt Bloomfield,52.0,51,55,50
Dannie Bulman,58.333333333333336,54,58,63
Steve Mildenhall,19.666666666666668,19,18,22
Mike Edwards,60.333333333333336,60,59,62
Christoffer Andersson,63.0,64,60,65
Johan Brunell,55.333333333333336,54,55,57
Hikmet Ciftci,49.333333333333336,49,50,49
Gabriel Carrasco,61.333333333333336,61,61,62
Frank Sturing,61.0,63,64,56
Park Dae Han,11.333333333333334,13,14,7
Konstantin Kuchaev,34.333333333333336,38,34,31
Joshua Smith,55.333333333333336,54,56,56
Mark Karymov,63.333333333333336,67,66,57
Andrey Ogarev,43.666666666666664,53,54,24
Alexandr Naumenko,42.333333333333336,51,48,28
Brian Álvarez,49.333333333333336,55,53,40
Rodrigo Schlegel,60.666666666666664,64,66,52
Elguja Lobjanidze,17.333333333333332,15,20,17
Ricardo Marín,16.0,14,17,17
Gabriel Matei,59.0,60,63,54
Viktor Patrashko,61.0,62,61,60
Murat Sevimler,18.333333333333332,19,17,19
Randal Kolo-Muani,18.333333333333332,21,15,19
Brayner De Alba,20.333333333333332,22,20,19
Dennis Hettinga,59.0,61,62,54
Agim Zeka,28.0,29,31,24
Lukas Gerlspeck,60.666666666666664,61,63,58
Matthias Solerio,60.333333333333336,61,64,56
Kristoffer Zachariassen,47.333333333333336,44,46,52
Dan Pybus,38.0,49,41,24
Nouhou Tolo,59.0,59,61,57
Andrey Zorin,43.0,56,46,27
Ogo Obi,17.666666666666668,22,18,13
Haruya Ide,36.666666666666664,42,38,30
Vasilije Janjicic,50.333333333333336,53,53,45
Mujahid Al Mania,11.333333333333334,10,13,11
Yusuke Segawa,24.333333333333332,26,23,24
Seyi Adekoya,18.0,16,20,18
Brian Nana-Sinkam,58.666666666666664,57,58,61
Jorge Betancur,40.666666666666664,44,42,36
Alvaro Rodríguez,58.666666666666664,57,60,59
Babacar Diallo,59.0,63,63,51
Sergio Camargo,54.333333333333336,53,51,59
Sean Longstaff,46.666666666666664,50,46,44
Moussa Wagué,58.333333333333336,61,59,55
Ludvig Fritzson,30.0,35,26,29
Kortne Ford,60.0,61,66,53
Saramys Rodríguez,43.333333333333336,46,47,37
Sotiris Pispas,17.333333333333332,18,17,17
Paschalis Staikos,57.0,55,60,56
Franck Boya,58.0,58,63,53
Vyacheslav Tankovskyi,39.333333333333336,41,45,32
Guido Villar,11.666666666666666,13,12,10
Atakan Akkaynak,52.333333333333336,45,53,59
Spencer Richey,27.333333333333332,14,19,49
Jordan Torunarigha,56.333333333333336,54,58,57
Johnny Buduson,16.666666666666668,15,20,15
Artem Galadzhan,17.333333333333332,17,18,17
Matías Moya,31.0,38,33,22
Juan Miguel Blanco-Lopez,58.333333333333336,60,61,54
Antonini Lui,43.666666666666664,55,47,29
Anton Makurin,39.333333333333336,37,33,48
Luis Amador,52.333333333333336,55,54,48
Francisco Leonardo,32.333333333333336,29,31,37
Facundo Medina,58.666666666666664,59,61,56
Ao Tanaka,48.0,50,44,50
Nicolás Zalazar,56.666666666666664,55,59,56
Sebastian Pasquali,35.666666666666664,42,40,25
Mohamed Sanhaji,30.333333333333332,28,27,36
Furkan Şimşek,27.666666666666668,31,34,18
Berke Yılmaz,18.666666666666668,20,18,18
Justin Möbius,27.333333333333332,31,28,23
Ishan Pandita,14.333333333333334,17,14,12
Barnabás Varga,12.666666666666666,11,12,15
Felix Götze,61.0,63,62,58
Souleyman Doumbia,56.0,57,58,53
Diego Sosa,55.0,55,51,59
Fabian Gmeiner,61.333333333333336,60,66,58
Tomás Baroni,57.666666666666664,57,60,56
Lourival Rodeiro,61.333333333333336,62,61,61
Ailton Gesser,57.333333333333336,59,57,56
Ben Hinchliffe,14.666666666666666,15,14,15
Moussa Traoré,11.333333333333334,13,12,9
Brett Levis,55.0,55,56,54
Tomás Spinelli,60.0,60,60,60
Norberto Briasco,18.666666666666668,22,14,20
Iván Gómez,58.666666666666664,61,60,55
Sebastian Szymański,26.333333333333332,32,26,21
Adam Parkhouse,51.333333333333336,51,56,47
Agustín Araujo,29.333333333333332,29,31,28
Matías Zaracho,27.0,27,27,27
Saho Mutlaq Al Mutairi,17.666666666666668,17,17,19
Mahmoud Eid,13.0,11,13,15
David Iduitua,16.333333333333332,19,15,15
Marin Šverko,58.666666666666664,55,62,59
Nils Rütten,58.0,60,61,53
Alexis Sosa,61.666666666666664,63,67,55
Mikhail Borodko,14.666666666666666,14,15,15
Tim Riksman,58.666666666666664,58,65,53
Lorenzo Del Pinto,53.666666666666664,52,48,61
Alfredo Bifulco,41.0,44,39,40
Chovanie Amatkarijo,23.666666666666668,25,28,18
Niek Hoogveld,56.666666666666664,60,60,50
Dogucan Haspolat,42.333333333333336,41,42,44
Yehvann Diouf,14.0,16,11,15
Andreas Makris,13.0,12,11,16
Yoann Salmier,58.0,53,64,57
Erick Sánchez,16.666666666666668,19,13,18
Daniel Parra,55.0,55,55,55
Roberto Romero,49.0,50,49,48
Oliver Rathbone,43.0,49,40,40
Ohoulo Framelin,9.333333333333334,10,10,8
Stefan Mladenovic,25.0,25,28,22
Edson Torres,25.333333333333332,29,29,18
Serghino Sanches,59.0,60,60,57
Gianni Cassaró,16.333333333333332,14,18,17
Luka Bogdan,56.0,55,58,55
Justin Shaibu,18.666666666666668,13,19,24
David Ijaha,57.0,58,60,53
Marco Jaime,61.666666666666664,62,67,56
Jan Bekkema,11.666666666666666,13,12,10
Jair Oosterlen,60.333333333333336,63,63,55
Jerdy Schouten,17.0,18,15,18
Ba-Muaka Simakala,19.333333333333332,22,17,19
Ivan Vujica,55.666666666666664,57,58,52
Adrián Domínguez,15.0,15,14,16
Seifedin Chabbi,16.333333333333332,14,17,18
Kahraman Demirtaş,60.666666666666664,60,62,60
Max Besuschkow,51.666666666666664,52,55,48
Tardelis Peña,62.333333333333336,58,57,72
Robin Ziegele,59.0,62,61,54
Dino Agote,57.666666666666664,59,58,56
Valentin Rosier,63.666666666666664,64,67,60
Michael Huber,58.333333333333336,60,63,52
Raphaël Adicéam,11.0,12,11,10
Bradley Ralani,28.666666666666668,34,29,23
Andreas Larsen,9.0,11,9,7
Nicklas Dannevang,13.333333333333334,13,14,13
Victorio Ramis,17.0,20,16,15
Joshua Bitter,59.0,60,61,56
David Choinière,22.0,29,20,17
Markus Uusitalo,11.0,13,11,9
Ollie Harfield,53.666666666666664,52,56,53
Atakan Cangöz,53.333333333333336,59,52,49
Georgiy Makhatadze,58.666666666666664,65,56,55
Alimami Gory,14.0,13,18,11
Alex Azevedo,61.333333333333336,62,66,56
Aaron Mattia Tabacchi,21.333333333333332,22,23,19
Ionuţ Andrei Radu,13.666666666666666,15,16,10
Abdoulaye Sanogo,36.333333333333336,34,37,38
Éder Aldralho,39.333333333333336,35,34,49
Déner Santoso,55.333333333333336,56,54,56
Alvin Meldeiros,57.0,59,57,55
Jérôme Deom,26.666666666666668,21,25,34
David Kasumu,54.333333333333336,55,57,51
Connor Furlong,17.666666666666668,17,17,19
Aaron Ramsdale,14.0,19,11,12
Maximiliano Velazco,13.0,13,13,13
Youssouf Ndiaye,62.0,56,66,64
Julián Chicco,56.666666666666664,57,59,54
Ronan Hale,19.0,15,24,18
Anderson Lucoqui,55.0,58,58,49
Aaron Lewis,59.666666666666664,59,66,54
Alexandr Maksimenko,10.0,12,12,6
David Okereke,16.333333333333332,15,17,17
Lucas Di Yorio,17.0,22,15,14
Samba Camara,57.666666666666664,60,59,54
Juan Carabalí,58.666666666666664,64,57,55
Jorge Sánchez,61.666666666666664,60,65,60
Jeppe Arctander Moe,58.333333333333336,57,59,59
Yun Tae Soo,14.333333333333334,12,14,17
Rodrigo De Ciancio,54.333333333333336,55,56,52
Graham Kelly,58.666666666666664,63,57,56
Lee Min Gi,56.0,58,58,52
Jin Hanato,20.666666666666668,22,24,16
Yoshihito Fujita,22.333333333333332,21,21,25
Aitor Pascual,59.666666666666664,60,58,61
Juan Andrada,59.0,64,52,61
Cui Min,62.0,60,61,65
Takahiro Kunimoto,18.333333333333332,21,16,18
Takuma Tsuda,57.333333333333336,58,59,55
Hideomi Yamamoto,58.666666666666664,53,58,65
Hirotaka Tameda,20.666666666666668,21,19,22
Gao Zhunyi,59.333333333333336,58,60,60
Oleg Mishchenko,28.0,30,35,19
Juan Pablo Noce,12.333333333333334,12,14,11
Nicolás Talpone,35.333333333333336,39,41,26
Ikki Arai,58.666666666666664,63,64,49
Jay Dasilva,58.666666666666664,57,58,61
Kei Ikeda,13.666666666666666,13,10,18
Abdulkarim Al Qahtani,37.666666666666664,32,33,48
Hiroto Goya,24.333333333333332,20,21,32
Jiro Kamata,59.666666666666664,63,68,48
Ibrahim Shuaibu,16.666666666666668,18,18,14
Favio Durán,13.666666666666666,14,16,11
Nicolás Ciribe,10.333333333333334,11,14,6
Elias Cobbaut,59.333333333333336,59,62,57
Stiven Quiñones,55.666666666666664,56,58,53
Kentaro Seki,11.333333333333334,14,10,10
Kevyn Montaño,49.666666666666664,56,57,36
Robin Tranberg,52.666666666666664,50,55,53
Sébastien Salles-Lamonge,42.666666666666664,49,50,29
Jens Kristian Skogmo,59.333333333333336,63,60,55
Chi Wenyi,12.333333333333334,13,14,10
Justin Bilyeu,57.666666666666664,57,61,55
Drew Conner,54.666666666666664,50,51,63
Nico Rinderknecht,59.333333333333336,60,62,56
Jake Wright,19.333333333333332,15,13,30
Kevin Vásquez,59.666666666666664,60,60,59
Sebastián Duque,12.0,12,13,11
Germán Gaitán,46.333333333333336,46,45,48
Anthony Lamonge,8.333333333333334,6,9,10
Luke Dreher,48.666666666666664,46,47,53
Josh Barrett,47.0,44,48,49
Bikash Jairu,39.0,38,34,45
Lars Christian Kjemhus,40.666666666666664,39,41,42
Jesper Svensson,25.666666666666668,23,28,26
Monday Samuel,48.333333333333336,45,46,54
Abdulwahab Jafar,44.666666666666664,40,42,52
Josh Dasilva,41.666666666666664,44,42,39
Grady Diangana,20.666666666666668,16,19,27
Andrea Gambetta,11.333333333333334,13,14,7
Erwin Saavedra,59.666666666666664,60,53,66
Numan Bostan,12.333333333333334,14,14,9
Niklas Dorsch,58.0,61,57,56
Giovanni Asken,28.333333333333332,26,31,28
Romain Montiel,23.0,26,21,22
Luthando Sixhaso,13.0,22,8,9
Domen Crnigoj,35.333333333333336,29,38,39
Marlinho,38.333333333333336,51,41,23
Alexandre Olliero,17.333333333333332,16,19,17
Joe Maguire,60.333333333333336,60,59,62
Paolo Ghiglione,30.333333333333332,41,28,22
Alexis Peña,60.0,64,63,53
José Machín,48.333333333333336,49,52,44
Tinotenda Kadewere,23.0,27,30,12
Abdulelah Al Malki,56.666666666666664,57,55,58
Onyekachi Hope Ugwuadu,16.0,11,20,17
Botti Biabi,18.0,18,19,17
Matteo Grandi,18.666666666666668,18,12,26
Kubilay Akyüz,51.333333333333336,57,52,45
Florian Kohls,53.333333333333336,45,55,60
Dinei Peixo,64.0,69,55,68
Calegarcinho,60.333333333333336,68,58,55
Mauri Borgho,60.666666666666664,75,51,56
Nilson Alfarinho,29.0,32,22,33
James Brophy,56.333333333333336,57,58,54
Juan Contreras,56.333333333333336,60,57,52
Jack Harper,14.333333333333334,14,17,12
Axel Disasi,55.666666666666664,56,61,50
Emmanuel Osadebe,45.333333333333336,39,48,49
Fredrik Andersson,18.666666666666668,17,18,21
Dominic Kurasik,19.333333333333332,19,16,23
Liam Edwards,63.666666666666664,66,67,58
Tsiy-William Ndenge,32.666666666666664,32,36,30
Will Patching,40.666666666666664,39,40,43
Jonathan Lewis,20.333333333333332,23,26,12
Jonathan Burn,62.333333333333336,63,67,57
Enis Bunjaki,21.0,15,28,20
Rick Wulle,13.666666666666666,12,10,19
Julius Ertlthaler,37.0,49,39,23
Lukas Klünter,56.333333333333336,58,61,50
Finn Porath,41.0,46,42,35
Dave Gnaase,48.666666666666664,48,50,48
Gökhan Gül,61.0,61,60,62
Tugay Kaçar,58.666666666666664,55,60,61
Frank Mulhern,20.333333333333332,18,24,19
Ahmet Özden,17.666666666666668,12,19,22
Rai Simons,27.333333333333332,24,29,29
Senne Van Dooren,57.333333333333336,58,59,55
Owain Jones,22.333333333333332,20,24,23
João De Oliveira,26.333333333333332,29,27,23
Jeando Fuchs,53.333333333333336,56,51,53
Hassen Essa Jaaferi,57.333333333333336,54,58,60
Cian Harries,60.333333333333336,59,61,61
Sofiane Daham,48.333333333333336,50,50,45
Andreas Hanche-Olsen,59.333333333333336,59,63,56
Patrick Pentz,19.333333333333332,18,21,19
Yanis Hamzaoui,62.333333333333336,63,67,57
Kyle McFarlane,18.666666666666668,18,18,20
Artur Farion,62.666666666666664,68,66,54
Evgeniy Ezhov,66.66666666666667,74,68,58
Jostein Gundersen,58.333333333333336,58,63,54
Jackichand Singh,14.333333333333334,13,18,12
Evgeniy Goshev,17.666666666666668,19,14,20
Marvin Mehlem,54.333333333333336,53,57,53
Samer Salem,15.0,15,15,15
Marko Dugandžić,15.333333333333334,16,18,12
Fabio Álvarez,27.333333333333332,22,27,33
Adam Andersson,44.0,43,45,44
Jacob Bruun Larsen,35.666666666666664,35,38,34
Alibek Aliev,27.0,30,30,21
Jordan Flores,56.333333333333336,54,56,59
Santiago Magallán,47.333333333333336,44,46,52
Alphousseyni Sané,61.666666666666664,64,65,56
Sebastian Ring,56.333333333333336,53,60,56
Bilal Sezer,46.333333333333336,44,50,45
Jorge Lagües,36.0,30,32,46
Diego Martínez,17.0,15,14,22
Prosper Kasim,23.333333333333332,29,24,17
John Requejo,62.666666666666664,66,65,57
Patrick Doody,59.666666666666664,58,62,59
Franco Quiroga,58.666666666666664,60,59,57
Fahad Khaled Al Sagri,33.666666666666664,39,36,26
Dion Kelly-Evans,56.333333333333336,58,57,54
Marvin Gakpa,16.666666666666668,19,12,19
Agustín Fontana,13.0,12,15,12
Jin YangYang,61.333333333333336,64,67,53
Nader Salem Al Muwallad,57.0,51,63,57
Tom King,20.0,20,17,23
Kane Vincent-Young,54.666666666666664,52,58,54
Ben Kennedy,36.666666666666664,32,36,42
Nikolay Stankevich,43.333333333333336,48,40,42
Andrey Sidenko,47.666666666666664,58,46,39
Sverre Bjørkkjær,59.333333333333336,61,61,56
Connal Trueman,23.0,24,22,23
Niall Maher,61.333333333333336,57,61,66
Mathias Rasmussen,38.333333333333336,36,41,38
Ulrich N'Nomo,14.0,12,13,17
Harry Anderson,30.666666666666668,37,39,16
Marco Pinato,54.666666666666664,54,59,51
Julian Günther-Schmidt,16.0,19,14,15
