Name,Shooting,Heading,Weak_foot,Shot_Power,Finishing,Long_Shots,Freekick_Accuracy,Penalties
Dani Hernández,13.0,15.0,3.0,14.0,16.0,15.0,12.0,16.0
Ronaldo Tavera,42.285714285714285,48.0,4.0,49.0,50.0,40.0,50.0,55.0
Diego Cruz,31.571428571428573,45.0,3.0,51.0,26.0,20.0,33.0,43.0
Joel Arimany,48.57142857142857,63.0,2.0,55.0,61.0,58.0,42.0,59.0
Jack Fitzwater,34.57142857142857,56.0,3.0,50.0,28.0,26.0,36.0,43.0
Ilya Viznovich,46.857142857142854,58.0,3.0,56.0,57.0,53.0,40.0,61.0
Jacob Tratt,35.0,58.0,2.0,45.0,39.0,32.0,33.0,36.0
Javito,34.57142857142857,58.0,3.0,48.0,30.0,23.0,36.0,44.0
Valentin Voisin,40.57142857142857,55.0,3.0,57.0,35.0,32.0,46.0,56.0
Ali Abdullah Hazazi,38.0,54.0,3.0,52.0,40.0,37.0,36.0,44.0
Abdullah Ali Al Megbas,46.857142857142854,54.0,3.0,57.0,59.0,55.0,42.0,58.0
Diego Soto,33.0,54.0,3.0,39.0,31.0,42.0,29.0,33.0
Matías Manríquez,33.0,57.0,3.0,40.0,26.0,35.0,36.0,34.0
Austine Ikenna,45.714285714285715,63.0,3.0,51.0,54.0,56.0,32.0,61.0
Louis Deschateaux,15.857142857142858,11.0,3.0,18.0,16.0,19.0,20.0,24.0
Frank Ronstadt,28.142857142857142,46.0,3.0,29.0,28.0,25.0,31.0,35.0
Kyle Storer,42.285714285714285,50.0,2.0,54.0,42.0,45.0,54.0,49.0
Harry Souttar,30.142857142857142,53.0,3.0,33.0,25.0,26.0,31.0,40.0
Julian Ryerson,40.142857142857146,46.0,3.0,51.0,52.0,52.0,28.0,49.0
Alexander Munksgaard,32.857142857142854,55.0,3.0,45.0,30.0,32.0,26.0,39.0
Ever Valencia,43.42857142857143,48.0,3.0,50.0,50.0,49.0,61.0,43.0
Volodymyr Koval,46.142857142857146,58.0,3.0,55.0,60.0,58.0,28.0,61.0
Fabián Astorga,48.0,45.0,4.0,58.0,53.0,56.0,62.0,58.0
Steven Da Veiga,36.142857142857146,58.0,3.0,38.0,27.0,34.0,50.0,43.0
Giorgi Jobava,44.285714285714285,40.0,3.0,61.0,52.0,54.0,53.0,47.0
Stephen Humphrys,45.42857142857143,59.0,3.0,55.0,59.0,52.0,29.0,61.0
Mateusz Hewelt,15.714285714285714,13.0,2.0,30.0,10.0,12.0,17.0,26.0
Joe Rodon,31.0,52.0,3.0,43.0,23.0,24.0,32.0,40.0
Antonio Torres,15.142857142857142,13.0,2.0,25.0,12.0,16.0,13.0,25.0
Axel Prohouly,39.57142857142857,37.0,3.0,58.0,51.0,35.0,42.0,51.0
Tim Wiesner,14.571428571428571,16.0,3.0,19.0,13.0,15.0,16.0,20.0
Lennert De Smul,31.142857142857142,55.0,3.0,47.0,22.0,28.0,31.0,32.0
Nikolai Rehnen,15.0,15.0,3.0,20.0,19.0,14.0,18.0,16.0
Helge Valvatne Sandvik,22.428571428571427,17.0,3.0,43.0,22.0,20.0,21.0,31.0
Geovanni Banguera,14.571428571428571,16.0,2.0,22.0,16.0,13.0,12.0,21.0
Ronaldo Ariza,37.285714285714285,44.0,3.0,47.0,42.0,39.0,43.0,43.0
Zachary Herivaux,44.857142857142854,48.0,3.0,69.0,52.0,55.0,40.0,47.0
Accursio Bentivegna,49.0,47.0,3.0,63.0,61.0,52.0,57.0,60.0
Vebjørn Walnum Vinje,35.0,61.0,3.0,56.0,29.0,35.0,26.0,35.0
Choi Bong Jin,14.857142857142858,15.0,3.0,25.0,11.0,15.0,16.0,19.0
Erik Granat,36.285714285714285,37.0,3.0,51.0,37.0,45.0,39.0,42.0
Andreas Helmersen,47.42857142857143,52.0,3.0,65.0,58.0,50.0,42.0,62.0
Holicharan Narzary,49.857142857142854,52.0,3.0,53.0,62.0,52.0,61.0,66.0
Eugeneson Lyngdoh,47.0,39.0,3.0,63.0,47.0,48.0,70.0,59.0
Augustin Fernandes,31.285714285714285,65.0,2.0,41.0,21.0,25.0,28.0,37.0
Leonardo Fontanesi,35.714285714285715,62.0,2.0,51.0,31.0,22.0,37.0,45.0
Joo Hyeon Woo,42.285714285714285,37.0,4.0,59.0,58.0,54.0,39.0,45.0
Emmanuel Onariase,34.57142857142857,62.0,3.0,43.0,25.0,31.0,33.0,45.0
Park Seon Hong,52.42857142857143,50.0,3.0,65.0,53.0,63.0,71.0,62.0
Timur Akmurzin,16.285714285714285,15.0,3.0,23.0,19.0,17.0,15.0,22.0
Dzenis Burnic,36.57142857142857,47.0,3.0,52.0,37.0,34.0,38.0,45.0
Yann Mabella,46.57142857142857,58.0,2.0,54.0,63.0,57.0,30.0,62.0
Jack Storer,43.57142857142857,49.0,3.0,62.0,64.0,53.0,32.0,42.0
Lucas Campana,43.42857142857143,60.0,2.0,58.0,58.0,49.0,34.0,43.0
Danilo Arboleda,29.571428571428573,65.0,3.0,34.0,16.0,23.0,26.0,40.0
Greg Luer,45.714285714285715,48.0,3.0,60.0,62.0,55.0,34.0,58.0
Maximiliano Méndez,39.714285714285715,47.0,3.0,51.0,45.0,47.0,36.0,49.0
Conor Donovan,25.571428571428573,48.0,2.0,40.0,17.0,16.0,21.0,35.0
Ashley Hunter,45.0,49.0,3.0,54.0,64.0,56.0,32.0,57.0
Steve Kuzmanovski,44.142857142857146,44.0,2.0,63.0,57.0,47.0,35.0,61.0
Kostadin Gadzhalov,34.285714285714285,58.0,3.0,45.0,29.0,25.0,36.0,44.0
Lucio Compagnucci,37.285714285714285,48.0,3.0,46.0,38.0,48.0,35.0,43.0
Jannik Pohl,43.714285714285715,52.0,3.0,53.0,54.0,52.0,34.0,58.0
Josh Bingham,44.57142857142857,52.0,3.0,52.0,60.0,50.0,49.0,46.0
Kabongo Tshimanga,41.857142857142854,50.0,3.0,54.0,60.0,51.0,31.0,44.0
Aaron McEneff,42.714285714285715,41.0,3.0,56.0,40.0,57.0,44.0,58.0
Sultan Ahmed Mandash,45.0,42.0,4.0,65.0,60.0,52.0,27.0,65.0
Christopher Rabitsch,39.142857142857146,51.0,3.0,47.0,50.0,48.0,40.0,35.0
Jamie McGrath,43.0,43.0,3.0,51.0,52.0,50.0,50.0,52.0
Ben Godfrey,38.42857142857143,52.0,3.0,53.0,35.0,49.0,33.0,44.0
Christopher Hamilton,38.57142857142857,33.0,3.0,55.0,47.0,46.0,34.0,52.0
Ola Adeyemo,46.42857142857143,62.0,2.0,59.0,56.0,52.0,29.0,65.0
Maurice Jerome Litka,40.0,39.0,3.0,50.0,49.0,51.0,36.0,52.0
Bradley Collins,16.714285714285715,21.0,2.0,26.0,15.0,16.0,12.0,25.0
Rezan Corlu,40.57142857142857,41.0,3.0,53.0,53.0,49.0,41.0,44.0
Francisco Ilarregui,49.0,49.0,3.0,60.0,58.0,53.0,62.0,58.0
Achille Campion,45.142857142857146,64.0,2.0,56.0,56.0,52.0,27.0,59.0
Emmanuel Sonupe,44.42857142857143,60.0,3.0,61.0,41.0,48.0,48.0,50.0
William Miller,42.714285714285715,51.0,2.0,61.0,38.0,48.0,46.0,53.0
Davide Costa,17.571428571428573,19.0,2.0,23.0,13.0,16.0,20.0,30.0
Mads Døhr Thychosen,44.714285714285715,53.0,3.0,52.0,57.0,57.0,51.0,40.0
Jeff Barria,10.142857142857142,8.0,2.0,11.0,6.0,16.0,15.0,13.0
Brayan Silva,18.0,17.0,3.0,24.0,20.0,18.0,19.0,25.0
Ahmed Al Oufi,37.0,36.0,3.0,48.0,46.0,42.0,42.0,42.0
Nicolas Haas,42.142857142857146,51.0,3.0,60.0,44.0,48.0,48.0,41.0
Hadi Al Abbas,34.42857142857143,45.0,2.0,48.0,34.0,26.0,41.0,45.0
Eric Björkander,31.285714285714285,44.0,3.0,38.0,31.0,36.0,31.0,36.0
Jazzi Barnum-Bobb,32.714285714285715,46.0,2.0,51.0,32.0,29.0,33.0,36.0
Luke Croll,27.857142857142858,54.0,3.0,34.0,22.0,25.0,27.0,30.0
Alex Purver,37.0,55.0,3.0,54.0,30.0,29.0,42.0,46.0
Mathias Greve,44.42857142857143,48.0,2.0,56.0,56.0,49.0,46.0,54.0
Russell Griffiths,16.0,13.0,2.0,25.0,18.0,11.0,15.0,28.0
Dany Da Silva,18.571428571428573,19.0,3.0,25.0,14.0,21.0,15.0,33.0
James Jones,38.42857142857143,38.0,3.0,41.0,50.0,50.0,42.0,45.0
Alex Whitmore,33.57142857142857,56.0,2.0,49.0,27.0,28.0,32.0,41.0
Aiborlang Khongjee,35.285714285714285,51.0,3.0,38.0,38.0,36.0,39.0,42.0
Reuf Duraković,16.857142857142858,18.0,3.0,22.0,21.0,18.0,13.0,23.0
Marco Schuster,43.0,62.0,3.0,59.0,37.0,43.0,43.0,54.0
Jonas Omlin,19.142857142857142,24.0,3.0,26.0,17.0,21.0,16.0,27.0
Sébastien Mpeck-Makendi,17.857142857142858,12.0,3.0,27.0,14.0,20.0,19.0,30.0
Darian MacKinnon,47.285714285714285,53.0,3.0,67.0,53.0,46.0,48.0,61.0
Ramon Cecchini,41.142857142857146,42.0,3.0,61.0,41.0,43.0,45.0,53.0
Michael Zacho,43.57142857142857,42.0,2.0,54.0,50.0,51.0,51.0,55.0
John Hou Sæter,43.0,54.0,3.0,54.0,43.0,45.0,56.0,46.0
Yeom Yu Shin,37.57142857142857,61.0,3.0,44.0,38.0,43.0,40.0,34.0
Kim Hyuk Jin,36.857142857142854,38.0,3.0,47.0,43.0,46.0,31.0,50.0
Kim Chol Ho,15.285714285714286,20.0,3.0,19.0,18.0,12.0,16.0,19.0
Roberto Ramírez,15.0,18.0,2.0,18.0,16.0,12.0,19.0,20.0
Nathan Smith,26.571428571428573,54.0,2.0,31.0,24.0,19.0,24.0,32.0
Hui Jiakang,41.57142857142857,43.0,3.0,62.0,58.0,43.0,32.0,50.0
Marko Nikolić,45.714285714285715,45.0,2.0,58.0,59.0,57.0,46.0,53.0
Jonathan Rasheed,14.0,15.0,2.0,20.0,14.0,14.0,15.0,18.0
Alex Jakubiak,44.57142857142857,51.0,3.0,56.0,58.0,53.0,30.0,61.0
Lars-Jørgen Salvesen,44.857142857142854,55.0,3.0,56.0,60.0,53.0,31.0,56.0
Jonatan Torres,51.0,61.0,3.0,58.0,64.0,55.0,41.0,75.0
Bae Seung Jin,31.0,58.0,3.0,29.0,24.0,37.0,27.0,39.0
Hrvoje Miličević,33.0,63.0,2.0,48.0,21.0,30.0,34.0,33.0
Arnab Mondal,40.714285714285715,54.0,3.0,60.0,39.0,51.0,29.0,49.0
Will Nightingale,28.571428571428573,57.0,2.0,39.0,19.0,23.0,29.0,31.0
Daniel O'Shaughnessy,33.857142857142854,63.0,2.0,49.0,21.0,42.0,24.0,36.0
Mohammed Al Harthi,44.857142857142854,59.0,2.0,56.0,60.0,44.0,31.0,62.0
Mamadou Sissako,43.142857142857146,54.0,2.0,48.0,54.0,51.0,29.0,64.0
Ryan Kitto,37.0,36.0,3.0,51.0,51.0,39.0,35.0,44.0
Matthew Ridenton,42.714285714285715,54.0,2.0,56.0,50.0,56.0,37.0,44.0
Andrea Fulignati,16.571428571428573,11.0,2.0,25.0,20.0,20.0,14.0,24.0
Miłosz Trojak,37.42857142857143,40.0,2.0,54.0,39.0,42.0,33.0,52.0
Vahid Hambo,46.57142857142857,70.0,2.0,55.0,56.0,52.0,33.0,58.0
José Jair Ruíz,49.857142857142854,58.0,3.0,70.0,57.0,55.0,46.0,60.0
Nicolas Lüchinger,28.142857142857142,35.0,3.0,40.0,17.0,27.0,39.0,36.0
Eoghan Stokes,48.142857142857146,57.0,3.0,57.0,60.0,56.0,39.0,65.0
Philipp Posch,29.142857142857142,49.0,2.0,41.0,23.0,26.0,19.0,44.0
Alan Ezequiel Martinez,16.428571428571427,20.0,2.0,19.0,14.0,17.0,13.0,30.0
Felix Dornebusch,14.714285714285714,14.0,2.0,20.0,18.0,14.0,14.0,21.0
Víctor Cantillo,32.0,43.0,2.0,41.0,30.0,35.0,37.0,36.0
Kamil Lech,12.142857142857142,16.0,2.0,12.0,11.0,12.0,16.0,16.0
Jeje Lalpekhlua,51.57142857142857,57.0,3.0,59.0,63.0,56.0,58.0,65.0
Juri Cisotti,46.285714285714285,48.0,3.0,67.0,56.0,54.0,40.0,56.0
Ming Yang Yang,40.42857142857143,50.0,3.0,48.0,48.0,44.0,40.0,50.0
Oliver Thychosen,45.42857142857143,47.0,4.0,47.0,61.0,57.0,45.0,57.0
Lukas Schubert,40.714285714285715,51.0,3.0,46.0,57.0,43.0,46.0,39.0
Atila Varga,27.571428571428573,52.0,3.0,33.0,20.0,21.0,24.0,40.0
Michael Brouwer,16.857142857142858,16.0,2.0,22.0,18.0,17.0,16.0,27.0
Gilli Rólantsson Sørensen,42.57142857142857,53.0,4.0,56.0,54.0,45.0,29.0,57.0
Cameron Kerr,28.428571428571427,43.0,3.0,34.0,23.0,28.0,30.0,38.0
Aaron Chapman,13.428571428571429,13.0,1.0,23.0,11.0,9.0,14.0,23.0
Andrew Hughes,31.285714285714285,61.0,2.0,28.0,29.0,30.0,31.0,38.0
Danny Wright,46.857142857142854,65.0,2.0,58.0,59.0,47.0,31.0,66.0
James Roberts,47.142857142857146,54.0,3.0,57.0,61.0,56.0,43.0,56.0
Ciaran O'Connor,44.714285714285715,50.0,4.0,54.0,59.0,48.0,46.0,52.0
Juan David Valencia,14.0,13.0,2.0,19.0,13.0,16.0,12.0,23.0
Liam Grimshaw,39.857142857142854,51.0,2.0,57.0,37.0,38.0,45.0,49.0
Fankaty Dabo,37.285714285714285,49.0,3.0,54.0,44.0,43.0,34.0,34.0
Joaquín Muñoz,15.714285714285714,17.0,2.0,22.0,16.0,12.0,18.0,23.0
Park Chung Hyo,14.857142857142858,12.0,3.0,22.0,16.0,13.0,14.0,24.0
Zakaria Al Sudani,37.42857142857143,49.0,3.0,53.0,36.0,48.0,33.0,40.0
Nick Townsend,17.714285714285715,17.0,2.0,24.0,15.0,20.0,16.0,30.0
Aaron Calver,28.714285714285715,59.0,2.0,33.0,23.0,20.0,19.0,45.0
Jake Gray,43.57142857142857,37.0,3.0,61.0,57.0,56.0,38.0,53.0
El-Hadji Ba,42.42857142857143,50.0,3.0,60.0,48.0,46.0,34.0,56.0
Danny Furlong,48.57142857142857,56.0,3.0,52.0,63.0,53.0,56.0,57.0
Gregory Karlen,49.42857142857143,65.0,3.0,62.0,63.0,52.0,38.0,63.0
Emil Bellander,45.714285714285715,56.0,3.0,64.0,56.0,52.0,37.0,52.0
Lewis Italiano,11.857142857142858,14.0,2.0,9.0,12.0,11.0,13.0,22.0
Jacob Blyth,50.714285714285715,72.0,2.0,67.0,63.0,54.0,28.0,69.0
George Glendon,40.0,49.0,2.0,53.0,42.0,45.0,39.0,50.0
Liam Graham,36.57142857142857,51.0,3.0,48.0,43.0,37.0,35.0,39.0
Alex Davey,35.142857142857146,63.0,3.0,51.0,27.0,22.0,35.0,45.0
Alwyn George,42.42857142857143,57.0,4.0,45.0,48.0,54.0,33.0,56.0
Sam Long,28.571428571428573,59.0,3.0,35.0,27.0,26.0,26.0,24.0
Luis Manuel García,17.714285714285715,20.0,3.0,22.0,19.0,17.0,20.0,23.0
Saqer Otayf,44.57142857142857,45.0,3.0,52.0,58.0,60.0,31.0,63.0
Abdulrahman Ada,34.285714285714285,55.0,3.0,43.0,32.0,31.0,32.0,44.0
Yousef Khamis Al Sawasan,35.42857142857143,48.0,3.0,45.0,39.0,41.0,35.0,37.0
Lorenzo Bardini,16.857142857142858,15.0,1.0,23.0,17.0,14.0,20.0,28.0
Thomas Castella,16.428571428571427,19.0,3.0,24.0,14.0,15.0,15.0,25.0
Philipp Erhardt,29.857142857142858,61.0,3.0,23.0,24.0,30.0,30.0,38.0
David Fitzpatrick,44.42857142857143,43.0,2.0,62.0,50.0,46.0,50.0,58.0
Aaron Barry,32.0,51.0,4.0,34.0,30.0,38.0,29.0,38.0
Luke Conlan,31.285714285714285,54.0,3.0,42.0,30.0,25.0,30.0,35.0
Georgios Sarris,28.428571428571427,47.0,3.0,35.0,24.0,25.0,28.0,37.0
Davide Mariani,42.142857142857146,41.0,3.0,66.0,52.0,54.0,38.0,41.0
Junior Joachim,49.285714285714285,60.0,3.0,59.0,69.0,54.0,37.0,63.0
Gary Shanahan,43.42857142857143,50.0,3.0,50.0,55.0,56.0,36.0,54.0
Max Crocombe,17.428571428571427,23.0,2.0,22.0,14.0,19.0,21.0,21.0
Peter Aase,42.42857142857143,45.0,3.0,66.0,44.0,41.0,47.0,51.0
Nicolas Hasler,36.857142857142854,48.0,3.0,50.0,41.0,36.0,33.0,47.0
Liam Wakefield,36.857142857142854,60.0,3.0,52.0,34.0,32.0,35.0,42.0
Curtis Thompson,35.42857142857143,22.0,3.0,44.0,35.0,45.0,46.0,53.0
Kevin Bigler,36.285714285714285,55.0,3.0,57.0,27.0,41.0,33.0,38.0
Anton Rodgers,43.714285714285715,38.0,3.0,55.0,47.0,55.0,62.0,46.0
Ben Wilson,17.0,15.0,2.0,21.0,19.0,16.0,14.0,32.0
William Frantzen,40.57142857142857,42.0,3.0,61.0,27.0,55.0,49.0,47.0
Mario Bühler,45.57142857142857,64.0,3.0,67.0,32.0,39.0,55.0,59.0
Daniel Potts,31.142857142857142,59.0,3.0,40.0,25.0,22.0,42.0,27.0
Dean Jarvis,34.57142857142857,49.0,3.0,39.0,33.0,36.0,39.0,43.0
Lee Burge,15.428571428571429,19.0,3.0,13.0,14.0,14.0,14.0,31.0
Marc McCallum,12.0,15.0,3.0,12.0,15.0,14.0,13.0,12.0
Keith Buckley,47.0,55.0,3.0,59.0,54.0,52.0,51.0,55.0
Inal Getigezhev,29.714285714285715,63.0,3.0,45.0,20.0,15.0,28.0,34.0
Lloyd Allinson,12.857142857142858,10.0,2.0,20.0,16.0,11.0,11.0,20.0
Ben Williamson,43.0,48.0,2.0,58.0,51.0,47.0,44.0,51.0
Hjörtur Logi Valgarðsson,41.857142857142854,43.0,2.0,66.0,40.0,54.0,49.0,39.0
Simon Thomas,15.857142857142858,10.0,1.0,30.0,20.0,12.0,14.0,24.0
Gary Shaw,45.285714285714285,59.0,3.0,55.0,59.0,52.0,37.0,52.0
Apti Akhyadov,42.285714285714285,43.0,3.0,60.0,61.0,45.0,43.0,41.0
Maciej Górski,42.42857142857143,48.0,3.0,55.0,57.0,53.0,33.0,48.0
Graham Kelly,51.57142857142857,53.0,3.0,67.0,56.0,60.0,64.0,58.0
Stefan Payne,43.42857142857143,50.0,3.0,55.0,58.0,52.0,36.0,50.0
Kim Kyo Bin,13.285714285714286,13.0,3.0,19.0,13.0,13.0,14.0,18.0
Keith Ward,47.714285714285715,38.0,4.0,59.0,52.0,60.0,61.0,60.0
Kamal Mustafa,39.57142857142857,30.0,3.0,52.0,42.0,50.0,51.0,49.0
Fozil Musaev,23.857142857142858,24.0,4.0,21.0,13.0,20.0,43.0,42.0
Calum Butcher,42.857142857142854,65.0,3.0,52.0,55.0,59.0,30.0,36.0
Pascal Schürpf,49.57142857142857,60.0,2.0,71.0,57.0,52.0,48.0,57.0
Lalo Fernández,15.0,14.0,1.0,24.0,17.0,16.0,9.0,24.0
Martin Grasegger,24.571428571428573,47.0,3.0,14.0,31.0,16.0,33.0,28.0
Marlon Jackson,44.42857142857143,52.0,2.0,55.0,51.0,48.0,40.0,63.0
Ma Leilei,41.714285714285715,49.0,3.0,49.0,42.0,64.0,62.0,23.0
Koji Nishimura,12.428571428571429,11.0,2.0,13.0,13.0,14.0,15.0,19.0
Richard Tait,33.57142857142857,48.0,3.0,42.0,38.0,39.0,37.0,28.0
Viktor Noring,15.571428571428571,17.0,2.0,31.0,14.0,13.0,12.0,20.0
Damian Piotrowski,39.857142857142854,32.0,2.0,52.0,48.0,44.0,49.0,52.0
Lloyd Saxton,13.0,19.0,2.0,17.0,10.0,18.0,14.0,11.0
Ben Tozer,42.42857142857143,51.0,3.0,68.0,38.0,54.0,25.0,58.0
Robbie Simpson,47.857142857142854,55.0,3.0,61.0,52.0,50.0,56.0,58.0
Jonathan Franks,47.42857142857143,54.0,3.0,61.0,46.0,49.0,55.0,64.0
Pádraig Amond,46.285714285714285,56.0,3.0,59.0,59.0,54.0,38.0,55.0
Patrick Kavanagh,45.142857142857146,54.0,3.0,51.0,53.0,50.0,48.0,57.0
Darren Dennehy,31.857142857142858,61.0,3.0,45.0,22.0,28.0,27.0,37.0
Diego Ciccone,41.142857142857146,51.0,3.0,51.0,49.0,42.0,41.0,51.0
Simone Grippo,48.142857142857146,58.0,3.0,60.0,48.0,58.0,54.0,56.0
Ian Morris,47.285714285714285,60.0,3.0,50.0,52.0,61.0,59.0,46.0
Tatsuya Tanaka,50.714285714285715,51.0,4.0,60.0,63.0,68.0,50.0,59.0
James McKeown,11.857142857142858,13.0,3.0,20.0,11.0,11.0,14.0,11.0
Kevin O'Connor,48.42857142857143,55.0,3.0,63.0,47.0,64.0,51.0,56.0
Mattias Hugosson,13.857142857142858,15.0,3.0,21.0,13.0,13.0,9.0,23.0
Curtis Weston,46.57142857142857,47.0,3.0,66.0,49.0,56.0,46.0,59.0
Scott Brown,36.857142857142854,43.0,3.0,48.0,48.0,51.0,33.0,32.0
Jonathan Smith,42.42857142857143,52.0,3.0,51.0,48.0,50.0,41.0,52.0
Diego Torres,47.142857142857146,53.0,3.0,51.0,60.0,61.0,53.0,49.0
Marcus Bean,45.285714285714285,59.0,3.0,57.0,49.0,51.0,47.0,51.0
Christian Terlizzi,40.42857142857143,70.0,3.0,70.0,35.0,30.0,24.0,51.0
Ryan Esson,12.857142857142858,12.0,2.0,22.0,12.0,15.0,13.0,14.0
Brian Jensen,14.857142857142858,12.0,2.0,24.0,13.0,19.0,12.0,22.0
Peter van der Vlag,12.285714285714286,15.0,3.0,19.0,11.0,15.0,12.0,11.0
Lee Mansell,40.57142857142857,49.0,3.0,32.0,48.0,34.0,61.0,57.0
Kevin Ellison,54.714285714285715,61.0,3.0,69.0,60.0,65.0,65.0,60.0
Eduard Löwen,40.714285714285715,59.0,4.0,64.0,39.0,48.0,35.0,36.0
Dani Góngora,46.0,51.0,3.0,63.0,51.0,48.0,41.0,65.0
Miguel Nazarit,31.142857142857142,58.0,3.0,41.0,25.0,20.0,28.0,43.0
Ruslan Salakhutdinov,40.0,54.0,3.0,59.0,32.0,46.0,40.0,46.0
Erdem Onur Beytaş,41.285714285714285,58.0,3.0,58.0,33.0,40.0,45.0,52.0
Michał Smolarczyk,45.714285714285715,48.0,2.0,63.0,60.0,57.0,30.0,60.0
Petar Mamić,25.857142857142858,41.0,3.0,26.0,22.0,23.0,30.0,36.0
Mate Tsintsadze,34.0,50.0,5.0,46.0,32.0,30.0,33.0,42.0
Cristian González,32.714285714285715,53.0,3.0,28.0,30.0,30.0,38.0,47.0
Baptiste Etcheverria,30.857142857142858,42.0,3.0,45.0,30.0,28.0,35.0,33.0
Abdullah Al Joui,40.42857142857143,40.0,3.0,54.0,50.0,33.0,51.0,52.0
Efraín Orona,43.714285714285715,54.0,3.0,53.0,54.0,43.0,41.0,58.0
Raoul Petretta,32.714285714285715,48.0,3.0,54.0,27.0,28.0,29.0,40.0
Nelson Insfrán,11.142857142857142,10.0,2.0,21.0,8.0,5.0,13.0,19.0
Sinan Yazıcı,48.57142857142857,64.0,2.0,56.0,60.0,57.0,35.0,66.0
Ümit Türker,41.142857142857146,53.0,3.0,60.0,35.0,42.0,42.0,53.0
Park Yi-Young,29.428571428571427,46.0,4.0,35.0,30.0,33.0,24.0,34.0
Patrick Sontheimer,35.857142857142854,28.0,2.0,51.0,45.0,36.0,40.0,49.0
Toshio Shimakawa,40.42857142857143,58.0,2.0,56.0,45.0,40.0,36.0,46.0
Ryota Suzuki,13.571428571428571,15.0,3.0,16.0,15.0,18.0,15.0,13.0
Hennos Asmelash,38.142857142857146,51.0,3.0,43.0,30.0,55.0,40.0,45.0
Joel Allwright,38.57142857142857,39.0,3.0,52.0,55.0,39.0,47.0,35.0
Ryuta Koike,24.571428571428573,39.0,3.0,22.0,22.0,24.0,29.0,33.0
Logan Ketterer,16.714285714285715,33.0,1.0,21.0,5.0,8.0,13.0,36.0
Jo Vetle Rimstad,26.285714285714285,48.0,3.0,39.0,18.0,17.0,25.0,34.0
Ethan Kutler,45.285714285714285,49.0,2.0,59.0,58.0,56.0,36.0,57.0
Jakob Nerwinski,28.857142857142858,51.0,3.0,45.0,24.0,29.0,18.0,32.0
Ivan Rozas,33.714285714285715,44.0,3.0,51.0,30.0,37.0,34.0,37.0
Seitaro Tomisawa,26.714285714285715,55.0,3.0,30.0,24.0,16.0,26.0,33.0
David Engström,28.142857142857142,59.0,2.0,39.0,23.0,19.0,23.0,32.0
Harlin Suárez,33.142857142857146,41.0,3.0,51.0,33.0,30.0,35.0,39.0
José Iván Rodríguez,42.42857142857143,58.0,3.0,58.0,33.0,48.0,44.0,53.0
Enzo Roggio,45.714285714285715,58.0,3.0,57.0,60.0,53.0,38.0,51.0
Tomás Guidara,31.142857142857142,48.0,2.0,29.0,26.0,39.0,34.0,40.0
Bajram Ajeti,44.857142857142854,58.0,3.0,66.0,55.0,52.0,28.0,52.0
Tomás Zanotti,30.714285714285715,52.0,2.0,40.0,20.0,26.0,35.0,40.0
Martín Sarrafiore,47.57142857142857,54.0,3.0,62.0,59.0,53.0,41.0,61.0
Mallik Wilks,44.142857142857146,45.0,4.0,57.0,58.0,52.0,32.0,61.0
Facundo Rizzi,34.857142857142854,58.0,3.0,30.0,34.0,32.0,41.0,46.0
Diego Ohlsson,26.857142857142858,62.0,3.0,33.0,19.0,18.0,18.0,35.0
Tyler Pasher,41.57142857142857,37.0,2.0,64.0,56.0,49.0,32.0,51.0
Federico Serra,46.857142857142854,39.0,3.0,61.0,63.0,47.0,46.0,69.0
Illia Briukhov,35.285714285714285,51.0,3.0,36.0,35.0,38.0,39.0,45.0
Facundo Britos,44.857142857142854,65.0,3.0,55.0,40.0,41.0,45.0,65.0
Mark Spenkelink,13.714285714285714,13.0,4.0,29.0,9.0,8.0,14.0,19.0
Cristian Mazo,27.857142857142858,58.0,3.0,20.0,23.0,21.0,33.0,37.0
Ángelo Martino,42.42857142857143,48.0,3.0,61.0,45.0,42.0,46.0,52.0
Erwin Heidekamp,10.428571428571429,10.0,1.0,18.0,8.0,8.0,13.0,15.0
Brian Koglin,24.285714285714285,53.0,3.0,30.0,17.0,22.0,21.0,24.0
Facundo Soloa,37.857142857142854,51.0,2.0,54.0,32.0,33.0,41.0,52.0
Quentin Bena,43.57142857142857,59.0,4.0,45.0,55.0,42.0,46.0,54.0
Berkay Yıldız,40.42857142857143,54.0,3.0,60.0,34.0,38.0,40.0,54.0
Ryan Lowry,27.571428571428573,51.0,2.0,37.0,23.0,21.0,24.0,35.0
Mattéo Guendouzi,41.0,52.0,3.0,57.0,42.0,42.0,42.0,49.0
Agustín Cardozo,40.142857142857146,56.0,3.0,50.0,40.0,39.0,48.0,45.0
Hiram Muñoz,30.428571428571427,49.0,2.0,26.0,27.0,27.0,37.0,45.0
Kadiri Mohammed,31.428571428571427,47.0,2.0,45.0,28.0,32.0,31.0,35.0
Abdulelah Al Bukhari,28.857142857142858,43.0,2.0,24.0,21.0,25.0,51.0,36.0
Rodrigo González,37.285714285714285,46.0,3.0,47.0,37.0,51.0,36.0,41.0
Nikola Mileusnic,42.857142857142854,40.0,3.0,62.0,55.0,48.0,39.0,53.0
Eduard Atuesta,33.714285714285715,41.0,3.0,48.0,33.0,35.0,39.0,37.0
Maurício Cortés,36.714285714285715,42.0,3.0,56.0,52.0,33.0,35.0,36.0
Giuseppe Cuomo,30.428571428571427,57.0,2.0,52.0,12.0,29.0,25.0,36.0
