Name,Passing,Vision,Crossing,Short_Pass,Long_Pass,Curve,Volleys
Berkay Yıldız,53.333333333333336,60,45,67,60,48,40
Ryan Lowry,37.666666666666664,32,47,46,40,35,26
Mattéo Guendouzi,51.666666666666664,44,46,66,64,48,42
Agustín Cardozo,51.833333333333336,47,48,66,64,47,39
Hiram Muñoz,35.833333333333336,35,48,35,34,35,28
Kadiri Mohammed,37.0,46,27,54,43,27,25
Abdulelah Al Bukhari,47.333333333333336,41,57,53,55,55,23
Rodrigo González,50.333333333333336,56,47,62,56,46,35
Nikola Mileusnic,44.166666666666664,46,46,45,37,45,46
Eduard Atuesta,42.666666666666664,48,33,60,58,31,26
Maurício Cortés,45.166666666666664,53,36,59,56,33,34
Giuseppe Cuomo,29.0,29,24,38,32,21,30
Said Llambay,49.833333333333336,49,55,59,51,45,40
Ronaldo Abarca,48.0,55,37,61,51,44,40
Vedat Karakuş,20.333333333333332,34,10,30,32,11,5
Alexandar Borkovic,36.833333333333336,34,38,47,43,29,30
Ivan Morales,35.666666666666664,44,28,37,26,34,45
Gonzalo Goñi,31.333333333333332,28,34,40,26,27,33
Arián Pucheta,27.5,21,25,40,32,25,22
Luca Zanimacchia,50.833333333333336,55,54,49,46,50,51
Fırat Tayboğa,51.5,54,43,68,61,41,42
Oğuzhan Kolak,30.333333333333332,31,26,35,27,29,34
Dario Alberto Polverini,31.333333333333332,28,25,40,30,31,34
Michael Ledger,32.666666666666664,33,29,38,33,29,34
José Perales,24.166666666666668,38,10,32,37,15,13
David Khurtsidze,53.666666666666664,55,48,70,63,44,42
Joel Soñora,52.5,53,54,56,45,55,52
Jamal Mohammad Al Dhafeeri,50.0,52,52,54,53,48,41
Faissal El Bakhtaoui,38.166666666666664,51,32,41,28,33,44
Niels Wouters,49.666666666666664,54,32,56,44,56,56
Dennis Geiger,54.5,55,46,66,65,50,45
Ibrahim Dresevic,41.5,51,29,58,56,32,23
Rami Kaib,50.0,54,54,57,52,56,27
Hassan Mohammed Raghfawi,42.0,37,62,50,45,30,28
Egor Golenkov,41.833333333333336,52,35,53,29,36,46
Vladislav Masalskiy,30.5,30,29,33,28,30,33
Dennis Antwi,37.833333333333336,42,31,46,29,40,39
Sadam Sulley,36.166666666666664,42,22,45,35,28,45
Josué Lázaro,52.166666666666664,53,51,65,65,43,36
Jakub Čunta,49.5,49,45,64,61,51,27
Fabio Eguelfi,40.0,43,60,35,33,39,30
Tim van de Berg,32.833333333333336,31,26,45,42,27,26
Liam Fisch,51.5,50,55,61,51,50,42
Artur Siemaszko,38.0,51,30,46,32,33,36
Elliott Moore,36.666666666666664,31,32,46,42,32,37
Dragomir Vukobratović,49.0,50,42,63,60,47,32
Przemysław Stolc,45.5,37,51,58,55,41,31
Vitaly Janelt,48.333333333333336,49,43,63,57,40,38
Husein Balic,49.833333333333336,49,53,58,51,45,43
Nicolás Maná,42.166666666666664,40,33,47,40,41,52
Andrés Iniestra,51.0,51,50,68,66,39,32
Juan Giraldo,45.833333333333336,58,37,59,54,35,32
Christian Fassnacht,45.833333333333336,58,32,47,59,34,45
Giuseppe Mastinu,53.0,57,50,62,54,42,53
Nils Seufert,51.0,50,51,59,53,50,43
Milan Dimun,44.833333333333336,43,34,61,55,31,45
Daniel Arzani,43.833333333333336,63,38,54,31,43,34
Houboulang Mendes,43.166666666666664,45,37,59,54,38,26
Sharly Mabussi,39.666666666666664,47,60,35,34,32,30
Sven Müller,19.333333333333332,41,13,24,20,10,8
Mateusz Kryczka,18.666666666666668,37,13,22,22,13,5
Admiral Muskwe,44.666666666666664,47,35,49,42,47,48
Harvey Barnes,53.333333333333336,55,50,58,51,56,50
Oualid Mamoun,51.0,49,47,63,63,43,41
Nathan McGinley,36.0,39,45,31,30,35,36
Cyril Fogacci,20.5,34,12,26,29,15,7
Andre Coker,50.166666666666664,48,53,52,50,50,48
Rubén Cepeda,56.333333333333336,42,57,65,60,61,53
Andreas Albers,38.0,42,28,47,32,30,49
Delphin Tshiembe,50.333333333333336,59,40,61,59,49,34
Ben Wynter,36.166666666666664,34,40,37,34,44,28
Mateo Puerta,33.666666666666664,33,46,45,22,32,24
Lassi Lappalainen,42.833333333333336,51,32,44,41,44,45
Sebastian Dahlström,47.0,57,45,59,58,32,31
Lucas Lingman,47.5,49,61,51,45,34,45
Aapo Halme,32.0,32,25,41,47,22,25
Alexander Hollman,36.833333333333336,38,46,44,35,33,25
Choi Myeong Jin,50.166666666666664,46,47,60,64,44,40
Jahmal Hector-Ingram,42.166666666666664,47,42,45,37,35,47
Siebe Van der Heyden,48.333333333333336,51,51,63,61,33,31
Alessio Castro-Montes,52.666666666666664,49,56,57,55,48,51
Cristian Calderón,42.333333333333336,42,52,50,49,34,27
John Salas,43.0,37,49,47,50,45,30
Sofiane Alakouch,43.5,40,52,54,47,38,30
Pontus Dahlberg,17.666666666666668,24,11,26,26,10,9
Jonathan León,22.166666666666668,55,12,24,19,14,9
Jonah Ayunga,45.5,38,55,51,42,41,46
Carlos Rodríguez,49.166666666666664,59,52,51,48,47,38
Luis Hurtado,43.666666666666664,45,48,48,42,32,47
Dani Hatakka,40.0,31,52,45,41,42,29
Fermín Antonini,50.0,49,59,66,52,34,40
Anthony Georgiou,53.166666666666664,58,56,54,51,56,44
Yoo Dong Gon,33.5,26,45,48,33,28,21
Santiago Villarreal,31.5,26,33,35,36,31,28
Reece Cole,56.5,60,43,65,59,68,44
Dubán Martínez,36.666666666666664,40,31,44,33,30,42
Tyler Adams,44.166666666666664,45,46,57,47,46,24
Lee Han Do,41.166666666666664,39,38,55,46,36,33
Kota Mori,46.333333333333336,50,40,52,37,46,53
Shun Kumagai,45.666666666666664,45,41,49,48,43,48
Daisuke Sakata,53.5,54,54,57,38,55,63
Takayuki Nakahara,40.5,46,28,45,25,47,52
Kohei Tezuka,45.833333333333336,52,39,62,56,34,32
Yuta Mishima,43.833333333333336,36,53,54,41,55,24
Akishige Kaneda,19.166666666666668,22,9,28,26,20,10
Ryuichi Kamiyama,13.5,18,8,19,18,11,7
Tsukasa Morishima,53.0,64,38,67,62,48,39
Koki Machida,34.666666666666664,33,27,46,52,29,21
Yu In Soo,49.166666666666664,51,48,50,52,46,48
Jun Amano,48.833333333333336,40,66,61,52,38,36
Shin Kanazawa,48.833333333333336,48,53,63,58,36,35
Ryo Okui,42.5,36,56,56,46,28,33
Jens Stage,51.333333333333336,51,49,63,58,43,44
Hiromu Mitsumaru,39.333333333333336,32,47,46,39,43,29
Abdulaziz Al Sharid,51.333333333333336,55,45,64,61,43,40
Facundo Cambeses,18.0,35,13,17,21,13,9
Kazunari Ichimi,40.5,48,38,35,31,50,41
Noriyoshi Sakai,51.5,51,54,66,62,40,36
Ken Matsubara,36.0,33,47,41,33,34,28
Ryo Takahashi,41.0,40,56,48,40,40,22
Keita Fujimura,47.666666666666664,54,43,59,61,38,31
Ryunosuke Noda,48.166666666666664,53,48,58,53,31,46
Mansour Najjar,55.5,51,53,63,62,60,44
Cy Goddard,52.333333333333336,51,55,56,53,48,51
Salvador Cordero,46.166666666666664,32,47,57,54,48,39
Nikolaj Hagelskjær,39.0,36,53,47,42,33,23
Adam Berry,45.666666666666664,52,44,54,50,41,33
Hubert Adamczyk,49.5,52,52,54,50,51,38
Marshall Hollingsworth,36.5,39,28,49,32,33,38
Jonny Bonner,53.166666666666664,63,46,62,56,54,38
Claudio Rubiano,47.833333333333336,49,30,63,56,40,49
Andrew Tarbell,20.166666666666668,29,14,22,25,14,17
Alastair Bray,19.5,35,12,27,28,10,5
Kim Jong Min,37.333333333333336,48,33,41,25,32,45
Ben White,35.166666666666664,40,36,46,42,26,21
Yanno Vanwelkenhuysen,15.666666666666666,27,10,16,22,14,5
Harry Monaghan,54.166666666666664,52,53,64,61,47,48
Calle Brown,22.166666666666668,49,13,25,22,12,12
Frederik Tingager,33.666666666666664,29,35,45,38,30,25
Camilo Blanco,45.0,50,60,52,35,33,40
Jan Bamert,37.0,34,41,49,34,33,31
Joey Katebian,43.333333333333336,46,34,44,32,61,43
Damien McNulty,34.333333333333336,36,38,40,38,29,25
Dean Lyness,17.0,12,15,24,23,14,14
James Justin,44.333333333333336,42,55,53,50,34,32
Ismaël Chester Diallo,40.333333333333336,37,54,41,35,41,34
Noel Mbo,29.166666666666668,31,22,42,19,31,30
Roberto Kakeeto,44.333333333333336,46,40,57,53,36,34
Stefan Nigro,46.833333333333336,51,42,62,57,41,28
Ethan Jones,47.5,40,52,49,47,46,51
Tobias Svendsen,56.833333333333336,58,55,63,54,59,52
Braian Rivero,48.0,54,46,60,54,42,32
Carl Johansson,52.666666666666664,57,47,60,55,53,44
Christian Maghoma,34.0,37,32,41,36,28,30
Moisés Ávila,44.0,54,43,57,54,31,25
Timi Max Elšnik,46.666666666666664,49,52,55,42,42,40
Ethan Robson,58.333333333333336,56,59,63,60,56,56
Fabrizio Alastra,18.333333333333332,12,11,30,22,16,19
Teixe Gaúcho,39.5,51,33,45,41,35,32
Héniton Pires,53.0,43,68,63,53,48,43
Dominik Schad,42.333333333333336,33,54,58,46,29,34
Vashon Neufville,41.166666666666664,45,54,45,36,47,20
Osama Al Khalaf,50.0,56,41,62,55,45,41
Svante Ingelsson,54.0,56,56,55,49,57,51
Ariel Lassiter,38.0,40,34,42,30,34,48
Rowan Liburd,39.333333333333336,49,31,49,24,38,45
Emil Łupiński,48.666666666666664,54,42,58,57,49,32
Harun Alpsoy,47.0,48,39,62,56,36,41
Cameron James,39.5,34,37,52,50,38,26
Eryin Sanhueza,22.0,36,15,35,15,17,14
Goran Jozinović,41.666666666666664,42,50,55,40,32,31
Riccardo Ferrara,20.166666666666668,17,16,26,27,16,19
Adrián Zendejas,23.333333333333332,53,11,29,22,13,12
Michael Gash,42.0,44,41,44,35,42,46
Niall Mason,49.833333333333336,50,49,56,53,49,42
Adetayo Edun,43.166666666666664,35,53,54,51,35,31
Aron Davies,33.5,27,23,56,36,30,29
Bryan Colula,50.833333333333336,47,56,52,51,57,42
Tomás Figueroa,15.333333333333334,18,10,23,21,10,10
Görkem Sağlam,58.833333333333336,63,61,66,56,55,52
Fernando Alarcón,33.166666666666664,31,31,43,38,30,26
Rasmus Rosenqvist,53.333333333333336,58,40,62,59,58,43
Rino Anto,41.333333333333336,66,40,51,36,31,24
Fredrik Michalsen,55.5,59,59,60,60,52,43
Christopher Lindquist,47.833333333333336,48,51,54,53,49,32
Elhadj Dabo,49.0,58,45,61,55,43,32
Bastian Kurz,48.5,46,50,51,40,50,54
Nathan Blissett,41.333333333333336,44,33,43,28,49,51
Harold Moukoudi,28.0,28,23,31,29,30,27
Benjamin Van Durmen,45.333333333333336,40,54,53,52,39,34
Elliott List,46.166666666666664,56,52,49,39,47,34
Kaan Akca,51.333333333333336,55,46,60,60,48,39
Richard Paredes,42.333333333333336,46,42,48,44,36,38
Dominik Reimann,15.5,30,9,19,17,11,7
Vincent Sierro,50.666666666666664,52,45,67,61,38,41
Kim Boo Gwan,53.666666666666664,47,60,57,52,52,54
Jeong YeongChong,53.833333333333336,56,53,64,56,46,48
Souheib Dhaflaoui,53.833333333333336,56,51,58,55,53,50
Harry Burgoyne,25.833333333333332,43,20,27,26,19,20
Manuel Nicoletti,42.666666666666664,35,51,51,46,43,30
Jorge Rico,55.5,60,48,66,65,53,41
Birhan Vatansever,47.0,43,44,59,55,48,33
Tobi Adebayo-Rowling,41.5,39,53,51,45,37,24
Alexandr Shubin,20.666666666666668,15,16,30,22,20,21
Bright Osayi-Samuel,44.833333333333336,44,47,50,43,40,45
Besard Sabovic,53.666666666666664,62,39,63,61,58,39
Matty Foulds,38.166666666666664,54,32,61,29,28,25
Mairon Quiñones,41.5,38,53,56,49,30,23
Sadiq El Fitouri,42.833333333333336,40,52,42,40,42,41
Diego Moreno,49.166666666666664,60,37,57,53,48,40
Ben McKendry,48.833333333333336,52,45,60,54,42,40
Gustav Berggren,50.666666666666664,56,43,58,55,48,44
Marvin Vallecilla,46.5,44,59,56,54,33,33
Pablo Benitez,24.333333333333332,24,19,47,37,16,3
Lee Desmond,42.166666666666664,38,40,56,50,46,23
Rodolfo Reyes,41.333333333333336,42,39,53,50,33,31
Diego Figueroa,23.5,28,8,32,40,13,20
Collin Fernandez,48.833333333333336,57,38,60,52,48,38
Erik Andersson,53.333333333333336,53,48,61,62,55,41
Greg Taylor,51.333333333333336,52,48,62,56,47,43
Tim Markström,22.333333333333332,43,17,26,20,11,17
Kilian Cantwell,34.0,26,25,54,42,29,28
Paul McKay,35.666666666666664,41,28,52,41,25,27
Ferdinando Del Sole,50.5,55,46,62,54,55,31
Filip Lesniak,54.0,53,56,63,60,47,45
Babajide David,48.5,48,50,59,47,47,40
Karlan Ahearne-Grant,41.333333333333336,52,38,49,31,39,39
Abdullah Al Ammar,52.0,57,47,60,60,46,42
Louis Béland-Goyette,57.0,54,55,62,55,57,59
Juan Méndez,43.333333333333336,42,51,47,35,53,32
Alexander McQueen,35.166666666666664,40,37,39,30,34,31
Thomas Hadler,18.833333333333332,12,15,24,25,17,20
Deimer Ruiz,49.833333333333336,54,47,53,49,52,44
Kyle Wootton,38.166666666666664,48,26,44,28,35,48
Zackarias Faour,45.333333333333336,54,38,47,31,53,49
Federico Serraiocco,21.666666666666668,26,15,25,26,19,19
David Ferguson,32.166666666666664,33,27,40,36,32,25
Scott Kashket,43.166666666666664,46,45,50,35,39,44
Viktor Götesson,49.833333333333336,42,50,47,44,54,62
Petar Gluhakovic,44.833333333333336,38,54,53,51,36,37
Darren Lyon,51.0,45,49,62,58,46,46
Nilson Castrillón,34.666666666666664,36,49,45,25,26,27
Bobson Bawling,49.0,49,53,56,46,47,43
Maicol Medina,54.5,65,51,64,62,43,42
Jarrod Bowen,46.833333333333336,57,42,53,41,43,45
Jonjoe Kenny,45.833333333333336,46,46,57,50,43,33
William Boyle,29.333333333333332,34,32,33,27,26,24
Valentin Baume,20.833333333333332,29,16,29,22,15,14
Dennis Rosin,51.0,52,49,58,54,55,38
Michael McSweeney,42.0,43,54,50,36,40,29
Max Clark,49.5,48,48,61,55,43,42
Tobias Schützenauer,24.0,33,21,25,24,20,21
Narayan Das,34.666666666666664,36,48,39,29,31,25
Mour Paye,53.5,53,58,52,48,55,55
Francois-Joseph Sollacaro,18.0,15,13,21,25,19,15
Patrick Berg,52.666666666666664,58,44,62,60,47,45
Alex Lacey,32.333333333333336,27,32,36,38,29,32
Thomas Manos,22.333333333333332,27,19,28,22,20,18
Callum Burton,20.333333333333332,37,12,21,25,11,16
John Berner,17.0,13,14,24,18,15,18
Rasmus Levin Martinsen,35.333333333333336,29,27,52,50,27,27
Conor O'Malley,19.833333333333332,24,21,21,19,15,19
Ben Whitfield,51.333333333333336,56,49,59,54,50,40
Josh O'Hanlon,37.0,51,27,46,26,31,41
Pier Luigi Grazziani,21.833333333333332,28,18,24,25,18,18
Daniel Alessi,38.166666666666664,34,47,50,50,27,21
Marko Maroši,20.0,20,16,24,23,21,16
Alexandre Menay,25.666666666666668,17,15,42,39,19,22
Alejandro Peñaranda,39.0,47,28,46,29,32,52
Joshua Debayo,37.833333333333336,38,47,40,35,29,38
Tom Conlon,54.0,60,47,60,58,62,37
Jonas Gemmer,53.333333333333336,54,51,61,60,52,42
David Brooks,50.166666666666664,53,48,54,52,44,50
Abdullah Haif Al Shammari,38.666666666666664,40,46,53,40,30,23
Fabio Bertoli,53.666666666666664,61,54,61,60,45,41
Will De Havilland,42.666666666666664,49,39,49,47,35,37
Niall Keown,45.166666666666664,45,47,52,47,49,31
Mark Ochieng,33.833333333333336,38,43,36,29,28,29
Vicente Gatica,39.666666666666664,48,29,41,28,38,54
Mark Timlin,56.5,54,58,60,58,55,54
Dominic Oduro,45.333333333333336,52,42,58,46,47,27
Zakaria Messoudi,51.0,52,46,61,54,49,44
Harry Cornick,47.0,52,54,45,39,42,50
Bryan Cubillos,46.0,53,34,63,57,38,31
William Cuesta,19.0,23,15,24,25,16,11
Santiago Rodas,19.166666666666668,22,15,27,21,16,14
Cameron Dawson,22.666666666666668,23,20,31,26,19,17
Tom Beere,53.833333333333336,57,56,57,53,44,56
Brayan Camilo Reyes,49.5,44,40,61,60,49,43
Peter McGlynn,49.666666666666664,52,54,55,53,50,34
Jordan Cranston,47.833333333333336,40,56,54,50,52,35
Filippo Berra,38.833333333333336,33,55,50,49,24,22
Lazar Petkovic,15.5,13,11,20,23,11,15
John Hall,20.833333333333332,31,13,27,30,12,12
Casper Höjer Nielsen,46.5,27,57,56,49,52,38
Gwon Jin Yeong,33.333333333333336,46,47,31,26,28,22
Julian Büscher,52.666666666666664,55,53,58,50,55,45
Charlie Grainger,21.5,17,11,32,36,15,18
Joseph Chalmers,40.333333333333336,36,33,51,34,56,32
Kieran Wallace,53.5,54,56,57,48,53,53
Murtadha Al Burayh,28.833333333333332,28,27,39,26,28,25
Areli Hernández,39.0,38,59,39,30,38,30
Casper Nielsen,56.833333333333336,53,57,59,55,55,62
Lasse Nilsen,41.666666666666664,40,57,52,28,30,43
Ivan Lucic,21.833333333333332,32,13,28,25,15,18
Mitch Oxborrow,55.333333333333336,55,60,62,56,61,38
Kwabena Appiah,46.333333333333336,51,46,50,51,45,35
Michael Barker,48.166666666666664,42,53,55,53,43,43
John Kavanagh,49.5,51,56,51,48,45,46
Pierce Sweeney,40.0,41,51,50,48,27,23
Shay McCartan,54.0,48,52,56,55,61,52
Danny Morrissey,41.666666666666664,49,34,39,33,46,49
Hugh Douglas,43.0,43,50,56,50,29,30
Clément Diop,13.0,12,6,23,22,6,9
Frederik Due,18.166666666666668,19,10,31,26,17,6
Remi Matthews,18.833333333333332,13,11,27,32,14,16
Kevin Devaney,50.166666666666664,55,61,51,43,46,45
Aaron Amadi-Holloway,41.333333333333336,46,33,51,49,41,28
Alexander Lundin,18.166666666666668,24,13,20,21,14,17
John Sullivan,49.0,52,52,58,55,43,34
Yusuf Mersin,16.666666666666668,30,11,21,16,11,11
David Cawley,51.0,58,52,57,57,44,38
Marc Warren,47.833333333333336,37,52,52,51,53,42
Eoin Wearen,58.5,58,49,63,61,59,61
Shinichiro Kawamata,19.166666666666668,24,11,23,22,21,14
Ahmed Al Suhail,49.333333333333336,48,54,48,35,47,64
Danny Andrew,49.166666666666664,54,56,54,54,44,33
Scot Bennett,40.333333333333336,41,36,44,42,33,46
Gabriel Sava,25.333333333333332,43,15,37,27,13,17
Gauthier Pinaud,50.0,50,65,61,49,45,30
Paul Sinnott,43.833333333333336,47,37,56,54,55,14
Karl Moore,49.333333333333336,54,53,53,43,57,36
Bartłomiej Sielewski,44.5,49,36,52,53,30,47
Ivan Necevski,17.333333333333332,11,13,26,21,14,19
Marco Perchtold,51.5,41,55,61,62,39,51
Tomislav Arčaba,18.166666666666668,29,16,16,18,15,15
Yang Dong Won,14.833333333333334,10,13,26,14,13,13
Mateusz Bąk,16.0,27,12,14,15,14,14
David Pipe,50.166666666666664,55,65,62,64,42,13
Steve Collis,21.333333333333332,16,20,32,27,14,19
Daniel Andersson,21.0,28,12,34,29,13,10
Mike da Fonte,37.0,38,43,41,39,39,22
Lee You Hyeon,46.0,34,56,52,52,50,32
Lim Min Hyeok,15.666666666666666,30,11,17,21,10,5
Matt Bersano,29.166666666666668,49,20,31,38,20,17
Kevin Lankford,52.0,49,59,58,45,55,46
Julien Masson,44.666666666666664,41,42,61,50,40,34
Danny Deakin,52.666666666666664,50,57,59,58,44,48
Nicolás Astete,51.166666666666664,63,48,54,53,50,39
Matej Dekovic,29.833333333333332,29,22,38,34,27,29
Aleksandr Bukachev,37.333333333333336,38,50,34,34,33,35
Renat Fayzulin,52.0,45,62,59,52,49,45
Moisés Galé,45.333333333333336,53,42,55,57,35,30
Miguel Ortega,25.0,39,12,20,29,36,14
Kei Chinen,45.5,45,34,45,32,60,57
Carlos Rojas,38.0,44,29,47,25,33,50
Daniel Muñoz,35.166666666666664,35,51,43,24,31,27
Cristian Carletti,38.166666666666664,44,31,47,31,37,39
Marko Pejić,35.166666666666664,43,37,36,35,31,29
Alberto Dossena,33.833333333333336,39,35,38,31,29,31
Katsuya Nagato,30.666666666666668,39,46,25,25,27,22
Jerónimo Pourtau,19.0,36,12,19,27,13,7
Tin Plavotic,26.0,26,28,32,24,24,22
Berat Delihasan,51.0,47,46,66,58,43,46
Evans Osei,44.333333333333336,45,39,58,55,38,31
Christian Stark,46.166666666666664,53,41,51,40,45,47
Egor Chernyshov,38.0,42,49,41,32,36,28
Ryo Takano,43.166666666666664,40,48,55,42,44,30
Hirotsugu Nakabayashi,23.0,46,11,21,45,10,5
Slobodan Vuk,39.333333333333336,48,31,39,29,42,47
Joe Holland,52.166666666666664,54,48,55,53,56,47
Germán Berterame,42.833333333333336,41,55,48,30,38,45
Hicham Benkaid,52.333333333333336,55,56,52,57,50,44
Nick Depuy,42.666666666666664,48,34,41,38,46,49
Rennico Clarke,25.5,32,24,28,27,22,20
Doğuş Can İncedere,50.0,45,51,50,52,51,51
Cristian Gorgerino,35.833333333333336,39,42,35,32,34,33
Óscar Cabezas,34.166666666666664,36,47,42,26,34,20
Lee Myeong Geon,58.333333333333336,64,61,62,63,59,41
Berat Şahiner,36.5,40,45,34,34,34,32
Matt Van Oekel,25.0,49,16,24,22,20,19
Tomás Attis,43.5,53,39,49,38,43,39
Amadou Coulibaly,51.833333333333336,49,54,54,56,42,56
Mikael Anderson,46.0,47,49,51,46,41,42
Davinson Lemus,32.166666666666664,37,43,41,22,25,25
Osamu Henry Iyoha,34.166666666666664,28,26,59,47,21,24
Patryk Klimala,37.333333333333336,42,29,48,30,36,39
Leonel Rivas,49.666666666666664,39,55,61,58,44,41
Ellery Balcombe,17.833333333333332,22,10,17,29,12,17
Julius Kade,52.0,53,48,57,54,54,46
Anderson Machado,43.333333333333336,47,33,58,54,35,33
Jan-Ole Sievers,23.0,36,14,28,30,20,10
Mustapha Bundu,46.333333333333336,47,51,53,43,43,41
Sandro Kulenović,38.833333333333336,45,32,47,29,42,38
Ricardo Velazco,45.0,51,39,51,42,44,43
Marc Vito,16.833333333333332,27,13,23,18,14,6
Victor Mouangue,37.5,29,62,38,36,31,29
Juan Bolado,19.166666666666668,37,13,24,22,13,6
Daniel Batty,52.166666666666664,56,50,58,54,45,50
Kyle Duncan,40.5,39,53,54,40,28,29
Ferris N'Goma,40.666666666666664,42,42,44,31,37,48
Abdulaziz Al Aryani,36.666666666666664,44,32,41,28,31,44
Sebastián Lomónaco,43.5,49,32,54,37,42,47
Thomas Elsebutangen,40.666666666666664,51,31,48,32,39,43
Magnus Grødem,51.0,55,58,63,58,35,37
Michelle Benítez,43.333333333333336,45,39,49,34,43,50
Tomás Alarcón,26.833333333333332,28,20,36,29,27,21
Tommaso Equizi,31.0,24,31,42,37,25,27
Fernando Quiroz,34.666666666666664,48,24,39,21,31,45
Michalis Iliadis,19.5,38,14,22,24,13,6
Brandon Thomas-Asante,49.0,54,56,54,52,39,39
Andrew Osei-Bonsu,48.166666666666664,54,50,62,56,36,31
Meshal Khalaf Al Shammari,32.0,31,41,30,28,36,26
Marcelo Salinas-Paulino,26.333333333333332,60,12,40,22,15,9
Thijs Dekker,49.166666666666664,47,47,62,58,42,39
Patrick Maneschijn,49.333333333333336,45,51,54,46,48,52
Fareed Al Harbi,41.0,35,28,52,47,38,46
Francisco Venegas,47.833333333333336,45,40,60,58,44,40
Dani Koks,48.666666666666664,46,40,63,58,42,43
Andrey Krasnov,32.166666666666664,31,29,41,34,32,26
Emanuel Sakic,37.166666666666664,36,55,39,34,32,27
Ofir Mizrahi,42.5,48,28,46,33,44,56
Tommaso Silvestri,28.833333333333332,28,31,31,29,23,31
Joran Triest,38.5,46,29,40,33,41,42
Patrick Schmidt,36.666666666666664,43,29,44,28,35,41
Abel Franssen,32.833333333333336,30,33,39,35,29,31
Daniel Thur,35.833333333333336,39,33,47,32,30,34
Álvaro Ogalde,26.166666666666668,37,12,48,28,15,17
Daan Heymans,50.333333333333336,55,46,62,58,43,38
Anton Fagerström,14.833333333333334,23,10,16,21,13,6
Agustín Cedrés,48.666666666666664,54,48,60,55,39,36
Addison Garnett,31.0,32,36,38,35,24,21
Park Tae Hwan,33.0,22,32,50,46,25,23
Ryusuke Sakai,35.0,27,39,52,45,24,23
Cameron Pring,35.666666666666664,36,60,34,22,31,31
Taylan Duman,48.833333333333336,53,38,63,55,44,40
Nick Feely,19.166666666666668,34,13,27,20,11,10
Jordan Lotomba,48.666666666666664,49,57,51,45,44,46
Leon Bätge,17.666666666666668,26,13,20,23,16,8
Sebastian Grønning,40.166666666666664,43,33,45,29,47,44
Mikkel Jespersen,58.5,66,55,65,64,63,38
Niklas Landgraf,43.333333333333336,40,51,54,41,43,31
Declan Rice,32.333333333333336,34,30,39,33,35,23
Gloire Rutikanga,45.333333333333336,46,47,59,52,39,29
Corey Jordan,32.166666666666664,33,33,34,29,33,31
Sam Surridge,41.0,49,33,48,28,38,50
Nicolás Minutella,56.166666666666664,60,53,62,58,53,51
Nicolás Herranz,30.833333333333332,28,29,40,28,27,33
Felix Beiersdorf,57.5,56,60,63,55,68,43
Sami Al Najai,48.5,50,42,60,52,40,47
Eray Cümart,32.166666666666664,32,29,47,34,25,26
Jens Petter Hauge,49.333333333333336,57,50,46,45,50,48
Alessandro Rossi,46.166666666666664,48,42,48,39,49,51
Yannick Verbist,20.0,36,14,29,21,11,9
Juan Valencia,45.333333333333336,48,36,60,53,37,38
Sigurd Haugen,37.0,46,30,44,32,36,34
Masayuki Yamada,39.0,33,34,49,53,30,35
Alex Samizadeh,45.333333333333336,45,31,46,32,60,58
Jonathan Larsson,38.666666666666664,32,54,43,39,36,28
