Name,Pace,Acceleration,Speed
Toshio Shimakawa,65.0,63,67
Ryota Suzuki,30.0,32,28
Hennos Asmelash,69.0,70,68
Joel Allwright,68.5,69,68
Ryuta Koike,84.0,87,81
Logan Ketterer,38.0,37,39
Jo Vetle Rimstad,58.5,62,55
Ethan Kutler,78.0,78,78
Jakob Nerwinski,61.5,61,62
Ivan Rozas,69.0,65,73
Seitaro Tomisawa,57.0,55,59
David Engström,57.5,57,58
Harlin Suárez,66.5,64,69
José Iván Rodríguez,68.0,67,69
Enzo Roggio,66.0,67,65
Tomás Guidara,68.5,67,70
Bajram Ajeti,66.0,67,65
Tomás Zanotti,61.5,62,61
Martín Sarrafiore,54.5,59,50
Mallik Wilks,78.0,77,79
Facundo Rizzi,56.5,52,61
Diego Ohlsson,53.5,52,55
Tyler Pasher,73.0,75,71
Federico Serra,58.0,63,53
Illia Briukhov,58.5,64,53
Facundo Britos,65.0,65,65
Mark Spenkelink,30.5,36,25
Cristian Mazo,58.0,61,55
Ángelo Martino,74.5,73,76
Erwin Heidekamp,27.0,25,29
Brian Koglin,67.0,66,68
Facundo Soloa,59.0,60,58
Quentin Bena,69.0,68,70
Berkay Yıldız,58.0,55,61
Ryan Lowry,62.0,61,63
Mattéo Guendouzi,63.5,66,61
Agustín Cardozo,67.5,66,69
Hiram Muñoz,70.5,71,70
Kadiri Mohammed,64.0,65,63
Abdulelah Al Bukhari,74.5,73,76
Rodrigo González,68.5,69,68
Nikola Mileusnic,88.0,88,88
Eduard Atuesta,61.5,63,60
Maurício Cortés,72.5,72,73
Giuseppe Cuomo,53.0,51,55
Said Llambay,70.0,68,72
Ronaldo Abarca,61.5,60,63
Vedat Karakuş,28.0,28,28
Alexandar Borkovic,59.0,58,60
Ivan Morales,71.0,70,72
Gonzalo Goñi,56.0,60,52
Arián Pucheta,51.0,50,52
Luca Zanimacchia,55.0,55,55
Fırat Tayboğa,62.5,60,65
Oğuzhan Kolak,59.5,60,59
Dario Alberto Polverini,61.5,63,60
Michael Ledger,51.5,50,53
José Perales,26.5,25,28
David Khurtsidze,66.0,64,68
Joel Soñora,66.5,68,65
Jamal Mohammad Al Dhafeeri,63.5,61,66
Faissal El Bakhtaoui,77.5,78,77
Niels Wouters,60.5,68,53
Dennis Geiger,62.0,60,64
Ibrahim Dresevic,54.0,53,55
Rami Kaib,69.0,68,70
Hassan Mohammed Raghfawi,87.5,89,86
Egor Golenkov,54.0,53,55
Vladislav Masalskiy,59.5,62,57
Dennis Antwi,74.5,75,74
Sadam Sulley,45.5,32,59
Josué Lázaro,60.0,60,60
Jakub Čunta,61.5,61,62
Fabio Eguelfi,62.0,65,59
Tim van de Berg,58.5,63,54
Liam Fisch,59.5,55,64
Artur Siemaszko,72.0,73,71
Elliott Moore,55.5,53,58
Dragomir Vukobratović,51.0,50,52
Przemysław Stolc,61.5,62,61
Vitaly Janelt,57.5,63,52
Husein Balic,64.0,65,63
Nicolás Maná,61.5,59,64
Andrés Iniestra,59.0,57,61
Juan Giraldo,61.0,61,61
Christian Fassnacht,69.0,71,67
Giuseppe Mastinu,67.0,66,68
Nils Seufert,65.5,64,67
Milan Dimun,58.0,54,62
Daniel Arzani,73.5,72,75
Houboulang Mendes,70.0,68,72
Sharly Mabussi,63.0,69,57
Sven Müller,21.0,16,26
Mateusz Kryczka,24.0,16,32
Admiral Muskwe,65.0,62,68
Harvey Barnes,76.0,77,75
Oualid Mamoun,57.0,60,54
Nathan McGinley,58.5,61,56
Cyril Fogacci,21.0,20,22
Andre Coker,78.5,78,79
Rubén Cepeda,64.5,61,68
Andreas Albers,50.5,51,50
Delphin Tshiembe,70.0,64,76
Ben Wynter,62.5,62,63
Mateo Puerta,66.0,67,65
Lassi Lappalainen,77.0,75,79
Sebastian Dahlström,69.5,67,72
Lucas Lingman,70.0,68,72
Aapo Halme,49.5,47,52
Alexander Hollman,70.5,72,69
Choi Myeong Jin,64.0,59,69
Jahmal Hector-Ingram,75.5,73,78
Siebe Van der Heyden,56.0,57,55
Alessio Castro-Montes,68.0,69,67
Cristian Calderón,64.0,65,63
John Salas,81.0,82,80
Sofiane Alakouch,73.0,72,74
Pontus Dahlberg,28.0,25,31
Jonathan León,17.5,16,19
Jonah Ayunga,76.5,75,78
Carlos Rodríguez,67.0,69,65
Luis Hurtado,75.0,73,77
Dani Hatakka,76.5,78,75
Fermín Antonini,63.0,64,62
Anthony Georgiou,72.0,74,70
Yoo Dong Gon,60.5,59,62
Santiago Villarreal,60.0,59,61
Reece Cole,66.5,67,66
Dubán Martínez,74.5,75,74
Tyler Adams,74.0,70,78
Lee Han Do,58.0,58,58
Kota Mori,74.5,75,74
Shun Kumagai,70.0,69,71
Daisuke Sakata,43.0,42,44
Takayuki Nakahara,52.5,52,53
Kohei Tezuka,73.0,72,74
Yuta Mishima,79.5,79,80
Akishige Kaneda,33.5,30,37
Ryuichi Kamiyama,20.0,20,20
Tsukasa Morishima,71.0,67,75
Koki Machida,80.0,80,80
Yu In Soo,72.5,74,71
Jun Amano,73.0,74,72
Shin Kanazawa,45.0,48,42
Ryo Okui,62.5,61,64
Jens Stage,72.0,68,76
Hiromu Mitsumaru,79.0,81,77
Abdulaziz Al Sharid,57.5,57,58
Facundo Cambeses,45.5,47,44
Kazunari Ichimi,73.5,72,75
Noriyoshi Sakai,71.5,73,70
Ken Matsubara,71.5,72,71
Ryo Takahashi,73.5,74,73
Keita Fujimura,72.5,71,74
Ryunosuke Noda,59.5,59,60
Mansour Najjar,63.0,61,65
Cy Goddard,67.0,72,62
Salvador Cordero,61.5,61,62
Nikolaj Hagelskjær,68.5,69,68
Adam Berry,67.5,69,66
Hubert Adamczyk,73.5,74,73
Marshall Hollingsworth,71.5,69,74
Jonny Bonner,62.5,67,58
Claudio Rubiano,66.5,68,65
Andrew Tarbell,18.5,19,18
Alastair Bray,16.0,16,16
Kim Jong Min,45.5,44,47
Ben White,58.0,52,64
Yanno Vanwelkenhuysen,19.5,24,15
Harry Monaghan,59.0,55,63
Calle Brown,34.0,34,34
Frederik Tingager,61.0,61,61
Camilo Blanco,74.0,75,73
Jan Bamert,62.5,66,59
Joey Katebian,72.5,74,71
Damien McNulty,58.5,58,59
Dean Lyness,53.5,54,53
James Justin,67.0,62,72
Ismaël Chester Diallo,64.0,66,62
Noel Mbo,81.0,80,82
Roberto Kakeeto,68.5,65,72
Stefan Nigro,70.0,72,68
Ethan Jones,86.5,87,86
Tobias Svendsen,73.5,82,65
Braian Rivero,66.5,67,66
Carl Johansson,69.0,72,66
Christian Maghoma,59.0,60,58
Moisés Ávila,67.5,68,67
Timi Max Elšnik,64.0,66,62
Ethan Robson,63.5,63,64
Fabrizio Alastra,47.5,49,46
Teixe Gaúcho,66.0,64,68
Héniton Pires,55.0,48,62
Dominik Schad,62.0,63,61
Vashon Neufville,78.0,77,79
Osama Al Khalaf,65.5,64,67
Svante Ingelsson,67.0,65,69
Ariel Lassiter,79.0,79,79
Rowan Liburd,63.0,67,59
Emil Łupiński,63.0,64,62
Harun Alpsoy,70.5,70,71
Cameron James,70.0,68,72
Eryin Sanhueza,48.5,52,45
Goran Jozinović,65.0,64,66
Riccardo Ferrara,47.0,48,46
Adrián Zendejas,43.5,45,42
Michael Gash,55.5,56,55
Niall Mason,60.0,58,62
Adetayo Edun,74.0,75,73
Aron Davies,57.5,53,62
Bryan Colula,55.5,55,56
Tomás Figueroa,22.0,25,19
Görkem Sağlam,64.0,62,66
Fernando Alarcón,54.0,54,54
Rasmus Rosenqvist,64.0,64,64
Rino Anto,60.0,63,57
Fredrik Michalsen,68.0,69,67
Christopher Lindquist,69.0,69,69
Elhadj Dabo,64.5,67,62
Bastian Kurz,60.5,66,55
Nathan Blissett,70.0,75,65
Harold Moukoudi,57.0,55,59
Benjamin Van Durmen,66.5,67,66
Elliott List,88.5,89,88
Kaan Akca,66.5,66,67
Richard Paredes,68.5,66,71
Dominik Reimann,45.0,44,46
Vincent Sierro,68.5,67,70
Kim Boo Gwan,54.5,58,51
Jeong YeongChong,54.0,59,49
Souheib Dhaflaoui,73.0,74,72
Harry Burgoyne,25.0,26,24
Manuel Nicoletti,69.0,69,69
Jorge Rico,54.5,55,54
Birhan Vatansever,59.5,63,56
Tobi Adebayo-Rowling,73.0,74,72
Alexandr Shubin,44.0,47,41
Bright Osayi-Samuel,88.0,87,89
Besard Sabovic,64.5,61,68
Matty Foulds,58.5,62,55
Mairon Quiñones,67.5,67,68
Sadiq El Fitouri,60.0,65,55
Diego Moreno,61.5,54,69
Ben McKendry,63.5,67,60
Gustav Berggren,57.0,57,57
Marvin Vallecilla,71.0,75,67
Pablo Benitez,48.5,48,49
Lee Desmond,63.5,64,63
Rodolfo Reyes,58.5,60,57
Diego Figueroa,45.0,44,46
Collin Fernandez,68.0,67,69
Erik Andersson,64.5,65,64
Greg Taylor,72.0,71,73
Tim Markström,42.5,45,40
Kilian Cantwell,54.5,56,53
Paul McKay,52.0,51,53
Ferdinando Del Sole,68.0,67,69
Filip Lesniak,58.5,62,55
Babajide David,88.5,90,87
Karlan Ahearne-Grant,82.0,81,83
Abdullah Al Ammar,67.0,68,66
Louis Béland-Goyette,68.0,67,69
Juan Méndez,72.5,74,71
Alexander McQueen,54.0,54,54
Thomas Hadler,46.5,47,46
Deimer Ruiz,64.0,66,62
Kyle Wootton,64.0,63,65
Zackarias Faour,65.5,66,65
Federico Serraiocco,42.0,43,41
David Ferguson,58.0,61,55
Scott Kashket,80.0,81,79
Viktor Götesson,71.5,73,70
Petar Gluhakovic,63.0,68,58
Darren Lyon,68.5,66,71
Nilson Castrillón,59.5,60,59
Bobson Bawling,81.0,82,80
Maicol Medina,60.5,50,71
Jarrod Bowen,63.5,65,62
Jonjoe Kenny,61.5,58,65
William Boyle,58.0,59,57
Valentin Baume,45.5,44,47
Dennis Rosin,65.0,64,66
Michael McSweeney,65.5,67,64
Max Clark,76.5,76,77
Tobias Schützenauer,44.0,47,41
Narayan Das,74.5,76,73
Mour Paye,76.5,75,78
Francois-Joseph Sollacaro,44.0,42,46
Patrick Berg,68.0,68,68
Alex Lacey,57.0,60,54
Thomas Manos,44.0,43,45
Callum Burton,42.0,35,49
John Berner,43.5,42,45
Rasmus Levin Martinsen,66.0,69,63
Conor O'Malley,39.5,38,41
Ben Whitfield,66.5,65,68
Josh O'Hanlon,76.5,77,76
Pier Luigi Grazziani,42.5,45,40
Daniel Alessi,63.0,62,64
Marko Maroši,41.0,40,42
Alexandre Menay,45.0,43,47
Alejandro Peñaranda,71.5,72,71
Joshua Debayo,64.0,64,64
Tom Conlon,64.5,64,65
Jonas Gemmer,64.5,65,64
David Brooks,66.5,67,66
Abdullah Haif Al Shammari,62.0,60,64
Fabio Bertoli,60.5,61,60
Will De Havilland,63.5,62,65
Niall Keown,65.5,64,67
Mark Ochieng,72.5,72,73
Vicente Gatica,58.5,62,55
Mark Timlin,66.5,63,70
Dominic Oduro,68.0,66,70
Zakaria Messoudi,69.0,69,69
Harry Cornick,82.0,79,85
Bryan Cubillos,59.0,66,52
William Cuesta,46.5,44,49
Santiago Rodas,44.0,44,44
Cameron Dawson,58.5,56,61
Tom Beere,70.5,68,73
Brayan Camilo Reyes,74.5,80,69
Peter McGlynn,69.0,64,74
Jordan Cranston,71.5,70,73
Filippo Berra,56.5,55,58
Lazar Petkovic,45.0,48,42
John Hall,38.0,34,42
Casper Höjer Nielsen,66.0,68,64
Gwon Jin Yeong,69.5,66,73
Julian Büscher,59.0,55,63
Charlie Grainger,60.5,63,58
Joseph Chalmers,67.5,68,67
Kieran Wallace,65.5,66,65
Murtadha Al Burayh,55.0,51,59
Areli Hernández,68.5,68,69
Casper Nielsen,73.0,72,74
Lasse Nilsen,80.0,79,81
Ivan Lucic,39.5,38,41
Mitch Oxborrow,64.0,58,70
Kwabena Appiah,90.5,90,91
Michael Barker,66.5,68,65
John Kavanagh,62.5,62,63
Pierce Sweeney,61.0,60,62
Shay McCartan,88.0,91,85
Danny Morrissey,74.5,74,75
Hugh Douglas,66.5,66,67
Clément Diop,48.0,53,43
Frederik Due,41.0,36,46
Remi Matthews,53.5,54,53
Kevin Devaney,59.0,58,60
Aaron Amadi-Holloway,71.0,70,72
Alexander Lundin,24.0,29,19
John Sullivan,53.0,52,54
Yusuf Mersin,39.0,38,40
David Cawley,64.5,63,66
Marc Warren,62.5,64,61
Eoin Wearen,64.0,66,62
Shinichiro Kawamata,35.0,35,35
Ahmed Al Suhail,67.5,67,68
Danny Andrew,64.5,65,64
Scot Bennett,46.0,43,49
Gabriel Sava,40.5,39,42
Gauthier Pinaud,59.5,62,57
Paul Sinnott,32.5,33,32
Karl Moore,79.0,83,75
Bartłomiej Sielewski,47.5,47,48
Ivan Necevski,44.5,41,48
Marco Perchtold,59.0,57,61
Tomislav Arčaba,41.0,40,42
Yang Dong Won,62.5,65,60
Mateusz Bąk,42.5,44,41
David Pipe,60.5,61,60
Steve Collis,35.5,35,36
Daniel Andersson,12.0,12,12
Mike da Fonte,69.0,70,68
Lee You Hyeon,66.0,68,64
Lim Min Hyeok,28.0,20,36
Matt Bersano,36.5,35,38
Kevin Lankford,77.5,78,77
Julien Masson,60.5,58,63
Danny Deakin,74.5,74,75
Nicolás Astete,64.5,63,66
Matej Dekovic,54.0,50,58
Aleksandr Bukachev,60.5,66,55
Renat Fayzulin,64.5,66,63
Moisés Galé,68.0,67,69
Miguel Ortega,29.0,29,29
Kei Chinen,73.5,71,76
Carlos Rojas,72.5,72,73
Daniel Muñoz,67.0,67,67
Cristian Carletti,52.5,53,52
Marko Pejić,64.0,67,61
Alberto Dossena,53.0,54,52
Katsuya Nagato,64.5,66,63
Jerónimo Pourtau,17.0,17,17
Tin Plavotic,59.0,61,57
Berat Delihasan,66.0,66,66
Evans Osei,67.5,69,66
Christian Stark,69.0,69,69
Egor Chernyshov,60.5,60,61
Ryo Takano,71.0,72,70
Hirotsugu Nakabayashi,23.0,20,26
Slobodan Vuk,54.5,50,59
Joe Holland,74.5,76,73
Germán Berterame,78.0,79,77
Hicham Benkaid,61.5,60,63
Nick Depuy,57.5,57,58
Rennico Clarke,81.0,82,80
Doğuş Can İncedere,69.0,69,69
Cristian Gorgerino,67.5,70,65
Óscar Cabezas,70.0,75,65
Lee Myeong Geon,50.5,48,53
Berat Şahiner,61.0,62,60
Matt Van Oekel,40.5,38,43
Tomás Attis,63.0,64,62
Amadou Coulibaly,72.0,73,71
Mikael Anderson,74.0,78,70
Davinson Lemus,74.5,77,72
Osamu Henry Iyoha,51.5,49,54
Patryk Klimala,67.0,66,68
Leonel Rivas,83.5,82,85
Ellery Balcombe,28.5,25,32
Julius Kade,65.0,68,62
Anderson Machado,61.5,64,59
Jan-Ole Sievers,42.5,40,45
Mustapha Bundu,75.5,75,76
Sandro Kulenović,81.5,83,80
Ricardo Velazco,75.0,74,76
Marc Vito,26.5,25,28
Victor Mouangue,73.5,75,72
Juan Bolado,26.5,31,22
Daniel Batty,65.0,63,67
Kyle Duncan,67.0,69,65
Ferris N'Goma,75.5,74,77
Abdulaziz Al Aryani,71.5,74,69
Sebastián Lomónaco,61.0,61,61
Thomas Elsebutangen,76.0,75,77
Magnus Grødem,69.5,71,68
Michelle Benítez,58.5,62,55
Tomás Alarcón,62.0,60,64
Tommaso Equizi,60.0,58,62
Fernando Quiroz,65.0,64,66
Michalis Iliadis,20.5,17,24
Brandon Thomas-Asante,73.0,72,74
Andrew Osei-Bonsu,64.5,67,62
Meshal Khalaf Al Shammari,69.5,66,73
Marcelo Salinas-Paulino,31.5,23,40
Thijs Dekker,62.0,58,66
Patrick Maneschijn,71.0,71,71
Fareed Al Harbi,54.0,56,52
Francisco Venegas,57.0,61,53
Dani Koks,64.0,60,68
Andrey Krasnov,54.0,53,55
Emanuel Sakic,61.0,67,55
Ofir Mizrahi,63.0,67,59
Tommaso Silvestri,51.5,55,48
Joran Triest,68.5,73,64
Patrick Schmidt,77.0,76,78
Abel Franssen,56.5,59,54
Daniel Thur,42.5,34,51
Álvaro Ogalde,21.0,25,17
Daan Heymans,64.5,64,65
Anton Fagerström,36.5,37,36
Agustín Cedrés,66.0,69,63
Addison Garnett,54.5,50,59
Park Tae Hwan,77.0,75,79
Ryusuke Sakai,60.5,60,61
Cameron Pring,76.0,77,75
Taylan Duman,67.5,67,68
Nick Feely,31.0,32,30
Jordan Lotomba,75.5,74,77
Leon Bätge,30.0,29,31
Sebastian Grønning,74.5,74,75
Mikkel Jespersen,66.5,67,66
Niklas Landgraf,71.0,75,67
Declan Rice,63.5,63,64
Gloire Rutikanga,73.0,75,71
Corey Jordan,60.0,62,58
Sam Surridge,52.0,49,55
Nicolás Minutella,59.5,57,62
Nicolás Herranz,60.0,59,61
Felix Beiersdorf,60.0,67,53
Sami Al Najai,62.5,65,60
Eray Cümart,63.5,64,63
Jens Petter Hauge,69.0,69,69
Alessandro Rossi,58.0,63,53
Yannick Verbist,28.5,30,27
Juan Valencia,66.5,66,67
Sigurd Haugen,75.0,75,75
Masayuki Yamada,71.5,73,70
Alex Samizadeh,75.0,75,75
Jonathan Larsson,76.0,75,77
Ramón Mierez,64.0,65,63
Darragh Leahy,65.0,62,68
Michael Sandoval,66.5,67,66
Kim Si Woo,65.0,66,64
Kip Colvey,72.5,76,69
Andre Rawls,37.5,38,37
Chris Mepham,53.0,52,54
Lee Rae Joon,60.5,60,61
Diego Bravo,69.0,70,68
Santiago Lebus,62.5,66,59
Matías Blengio,31.5,33,30
Jonathan Augustinsson,64.0,66,62
Kazunari Hosaka,46.5,46,47
Kosuke Okanishi,29.0,27,31
Hiroki Oka,30.5,32,29
Kaito Anzai,77.0,76,78
Naoki Otani,60.5,60,61
Wataru Sasaki,75.5,77,74
Daiki Ogawa,69.0,71,67
Teruaki Kobayashi,33.0,34,32
Fahad Ghazi,69.5,71,68
Sebastián Balmaceda,68.0,67,69
Go Ito,31.0,24,38
Yuji Kajikawa,31.5,23,40
Yuki Kato,26.0,29,23
Asahi Yada,66.0,65,67
Uduak Cyril Idemokon,75.5,77,74
Yohei Takeda,25.5,27,24
Carlos Paez,68.5,68,69
Callum Chettle,66.0,68,64
Luke Maxwell,64.5,66,63
Paul Murphy,51.5,51,52
Antony Ranieri,55.0,55,55
Jefferson Angulo,65.0,68,62
Teddy Bergqvist,69.5,71,68
Jordan Nicholson,80.5,84,77
Dawid Szymonowicz,57.5,59,56
Mason Stajduhar,33.0,35,31
Mohammed Hassan Asiri,37.5,36,39
Jamie Cobain,61.0,61,61
George Dowling,64.0,65,63
Ricardo Cruz,73.5,72,75
Yerko Urra,24.5,23,26
Lee Grace,62.0,60,64
Chris Kenny,63.5,64,63
Jhon Lucumi,68.5,69,68
Anton Maikkula,73.0,72,74
Sebastian Pedersen,70.5,68,73
Ibrahima Sissoko,61.0,62,60
Victor Nirennold,61.5,53,70
Logan Rogerson,74.0,73,75
Trevoh Chalobah,75.5,76,75
Josh Robson,58.5,62,55
Regan Charles-Cook,79.5,80,79
Erlend Dahl Reitan,70.0,70,70
Andrew Fox,69.0,67,71
Ismaïl Haddou,67.0,69,65
Neydson,45.0,49,41
Adil Azbague,64.5,65,64
Enzo Marteiro,45.0,43,47
Vitaliy Shilnikov,45.5,42,49
Lawrence Ati,39.0,45,33
Eliseo Miranda,63.0,61,65
Ali Al Bulayhi,48.0,47,49
Victor Gálvez,42.0,40,44
Fabian Schubert,63.5,64,63
Riyadh Sharahili,50.5,51,50
Mathew Stevens,65.0,66,64
Lawson Sabah,67.5,73,62
Frederik Lauenborg,59.5,54,65
Alan Chaparro,41.0,42,40
Louis Rooney,71.5,76,67
Luca de la Torre,67.0,66,68
Ryheem Sheckleford,74.5,72,77
Moustafa Zeidan,69.0,74,64
Jake Mulraney,81.5,81,82
Tjorven Melens,64.5,65,64
Moussa Diallo,61.5,63,60
Oliver Abildgaard,64.0,66,62
Oskar Buur,71.5,76,67
Norman Peyretti,63.0,65,61
Sven Joss,74.0,71,77
Marcel Engelhardt,45.5,48,43
Remo Arnold,50.5,51,50
Ali Lajami,80.0,79,81
Santiago Ruiz,72.0,73,71
Carlos Riascos,67.0,67,67
Raimundo Rebolledo,66.5,68,65
Mason Warren,65.0,65,65
Daniel Iversen,42.0,40,44
Tahvon Campbell,72.0,70,74
Jørgen Hatlehol,61.0,67,55
Marius Østvold,67.0,69,65
Sultan Al Ghamdi,47.0,47,47
Matías Herrera,44.0,44,44
Nicolas Lemaître,33.0,34,32
Mansour Jawhar,43.5,47,40
Khalid Shakhtiev,55.0,53,57
Ronan Curtis,68.0,76,60
Kim Tae Ho,42.0,36,48
Agustín Pascucci,64.5,64,65
Tobias Salquist,62.5,63,62
Facundo Altamirano,43.5,42,45
Hamilton Valencia,70.5,72,69
Mitchell Dickenson,54.0,54,54
Jermaine Hylton,71.0,74,68
Michael Jahn,62.5,57,68
Mohamed Zeroual,55.0,58,52
Matthew McInally,66.5,62,71
Oliver Pain,22.5,20,25
Nico Empen,70.5,72,69
Jonathan Tamimi,70.5,68,73
Ross MacLean,71.5,72,71
Juan Jiménez,41.0,42,40
David O'Sullivan,51.5,52,51
Marc Bola,71.0,72,70
George Blackwood,70.0,67,73
Ali Al Ahsai,48.5,49,48
Louis Ramsay,79.5,80,79
Deimantas Petravičius,76.0,72,80
Esteban Ruiz,46.5,47,46
Dimitar Mitov,60.5,61,60
Jonathan Edwards,80.0,80,80
Xavier Lenogue,45.5,46,45
Giuseppe Scalera,62.0,69,55
Marc Marino,73.0,72,74
Scott Wright,74.5,74,75
Dom Telford,74.5,76,73
Moustapha Beye,61.0,63,59
Greg Docherty,67.5,63,72
Leonardo Figueroa,51.0,48,54
Muhammed Kayaroglu,67.5,68,67
Jakub Mrozik,64.0,63,65
Stefan Umjenović,57.0,51,63
Svenn Crone,72.0,72,72
Joe McDonnell,28.0,27,29
George Maris,64.0,68,60
David Sauerland,65.5,66,65
Guillaume Lesec,54.5,53,56
Hussain Al Shaikh,58.5,60,57
David Olsson,47.5,48,47
Magnus Pedersen,70.5,71,70
Jack Cowgill,58.5,55,62
George Cooper,75.5,76,75
Runar Runarsson,45.5,45,46
Harry Isted,44.0,40,48
Yones Felfel,69.0,71,67
Jens Rinke,43.5,42,45
Ilter Ayyildiz,69.0,71,67
Jalen Robinson,76.0,75,77
Johan Brattberg,34.0,33,35
Kevin Martin,46.0,48,44
Igor Lasicki,53.0,54,52
Francesco Di Mariano,59.5,61,58
Jacob Barrett Laursen,60.5,55,66
Nils-Jonathan Körber,35.0,33,37
Casper Olesen,75.5,77,74
Caolan McAleer,72.5,72,73
Daniel Byrne,62.0,64,60
Alex Rufer,76.0,77,75
Danijel Nizic,38.5,40,37
Shane Griffin,67.5,67,68
Jorge Calderón,56.5,68,45
Joe Lumley,44.5,43,46
Kealan Dillon,66.0,63,69
Connor Randall,64.5,67,62
Alex Kenyon,63.0,64,62
Turki Ahmed Al Khudair,51.0,57,45
Antonino Daí,60.0,65,55
Ryan Scully,44.0,43,45
Bradley Barry,67.0,66,68
Joshua Daniels,70.0,70,70
Luis Sotomayor,42.0,42,42
Paul Mullin,62.0,59,65
Oscar Suárez,62.5,61,64
James Weir,66.0,67,65
Dion Conroy,55.0,55,55
Robert Cornwall,58.5,62,55
Stepan Rebenko,75.0,75,75
Dillon Barnes,46.0,45,47
Nouh Al Mousa,62.0,49,75
Bartosz Kwiecień,68.5,68,69
Bryn Morris,69.5,71,68
Luke Coulson,78.5,80,77
Charlie Burns,35.0,36,34
Jakub Miszczuk,38.0,45,31
Mohammed Al Taweel,40.5,41,40
Lucas Hägg-Johansson,38.5,35,42
Francesco Pacini,46.5,48,45
Mubarak Al Sultan,67.5,66,69
Sultan Al Dossari,33.0,33,33
Wladimiro Falcone,27.0,26,28
Kieran Kennedy,52.5,52,53
Mohammed Majrashi,67.0,70,64
Matt Acton,40.0,40,40
Joachim Osvold,59.5,60,59
Fahad Mohammed Al Munaif,72.5,71,74
Soliman Sofyani,43.0,40,46
Lewis Hawkins,69.0,69,69
Ger Pender,55.0,54,56
Theo Wharton,60.5,68,53
Packie Mailey,40.0,38,42
Kyle Callan-McFadden,54.5,56,53
Wojciech Małecki,43.5,46,41
Liam Martin,66.5,66,67
Patrick Lacey,70.0,72,68
Thomas McMonagle,52.5,51,54
Mats Haakenstad,83.5,84,83
Shane Grimes,56.0,57,55
Don Cowan,91.0,91,91
Naoki Yamada,76.5,82,71
Mark Salmon,54.0,55,53
Jamie Turley,57.5,58,57
Dragan Mihajlovic,62.5,65,60
Ivan Komissarov,47.5,49,46
Alexandr Denisov,65.5,61,70
Hong Jung Nam,35.5,35,36
Fan Xiaodong,63.0,62,64
Noel Haverty,40.5,47,34
Conor Powell,55.0,55,55
Lee Molyneux,67.5,63,72
Francesco Russo,47.5,45,50
Jonas Jensen,40.5,35,46
Wayne Brown,29.0,36,22
Barry Molloy,42.5,41,44
Hwang In Hyeok,56.0,57,55
Lee Soon Min,63.5,67,60
Majed Al Daini,72.0,74,70
Choe Jae Hyeon,62.0,64,60
Lautaro Belleggia,74.5,78,71
Juan Pablo Vacca,60.0,64,56
Petar Pusic,59.0,58,60
Arijan Qollaku,75.0,74,76
Felix Horn Myhre,58.0,61,55
Cristian Tovar,64.5,61,68
Daniil Kuzmin,58.0,58,58
Mauricio Godoy,69.5,71,68
Kerim Can Güzeldal,57.0,57,57
Mateo Rodas,60.5,59,62
Luis Rodríguez,63.5,64,63
Camilo Velásquez,70.0,69,71
Sebastián Rodríguez,73.0,72,74
Johan Jiménez,59.5,57,62
Filippo Delli Carri,46.5,43,50
Hassan Ndam,77.5,78,77
Arnaud Bodart,21.0,25,17
Djordje Mihailovic,69.0,69,69
Moises Morales,63.0,64,62
Christian Frimpong,56.5,56,57
Chris Durkin,57.0,55,59
Takuya Hashiguchi,31.0,32,30
Alexandr Melikhov,22.5,16,29
Justin Schmidt,66.5,66,67
Lindo Mfeka,78.5,78,79
Kwame Awuah,64.0,67,61
Yosimar Quiñones,58.0,61,55
Andrés Curbelo,51.0,57,45
Kendall McIntosh,41.0,41,41
Ben Chapman,77.0,78,76
Jakob Lindström,64.0,66,62
Romain Cagnon,25.5,31,20
Santiago Rosa,42.5,40,45
Deng Hanwen,69.5,68,71
Aleksander Melgalvis,65.5,66,65
Hannes Wolf,68.5,73,64
Habib Maïga,67.0,66,68
Noah Awassi,64.5,67,62
Duvan Sánchez,64.5,66,63
Simone Lo Faso,59.5,64,55
Jacob Brown,62.0,62,62
Dennis Adeniran,66.0,64,68
Matias Caroca,60.0,60,60
Lewis O'Brien,70.0,72,68
Mickaël Nanizayamo,56.5,57,56
Marcin Wasielewski,60.0,61,59
Jonathan Morsay,71.5,73,70
Joel Kabongo,64.5,64,65
Jonathan Lunney,66.0,67,65
Dylan Watts,67.0,69,65
Ignacio Lara,61.0,59,63
Ricky German,78.0,79,77
Ifeanyi Mathew,71.5,73,70
Ethan Poulain,65.5,66,65
Vincenzo Venditti,28.5,24,33
Jordan O'Doherty,73.0,73,73
Nicolás Cordero,67.0,69,65
Jonas Behounek,64.0,65,63
Rafik Guitane,75.5,77,74
Naif Mansour Al Mutairi,66.0,65,67
Kristoffer Hay,58.0,56,60
Abdulmajeed Al Mutairi,81.5,78,85
Marco Varnier,63.5,60,67
Sebastián Gutiérrez,72.0,73,71
Nikita Kovalev,65.0,66,64
Jonatan Olsson,57.0,56,58
Steven Kinsella,64.5,63,66
Sidad Najah Chooly,65.0,63,67
Givan Werkhoven,63.0,58,68
Lucien Alessandri,70.5,70,71
Thibault Campanini,58.5,59,58
Pierre-Ange Defranchi,63.0,63,63
Aqeel Nasser Zaila,63.5,67,60
Alexandre Ramalingom,52.5,53,52
Krystian Popiela,64.5,68,61
Francesco Lovric,58.0,62,54
Johannes Wolff,53.0,55,51
